LOGINMANAGER, TRACE | 14:24:20, 3.84 : Login Scene Starting....
DEMOSEQUENCE, TRACE | 14:40:15, 934.35 : Moving to clip clip6
BRIDGE, TRACE | 14:40:15, 934.35 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:40:15, 934.35 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 14:40:16, 934.35 : Mesh bounding box: Center: (-0.4, -0.1, -0.4), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:40:16, 934.35 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:40:16, 934.35 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:16, 934.35 : Mesh bounding box: Center: (-0.4, 0.1, -0.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:40:16, 934.35 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:40:16, 934.35 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:16, 934.35 : Mesh bounding box: Center: (-0.4, -0.3, -0.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:40:16, 934.35 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:40:16, 934.35 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:16, 934.35 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:40:16, 934.35 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:40:16, 934.35 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:16, 934.35 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:40:16, 934.35 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:16, 934.35 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:40:16, 934.35 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:40:59, 977.62 : Moving to clip clip7
BRIDGE, TRACE | 14:40:59, 977.62 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:40:59, 977.62 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 14:40:59, 977.62 : Mesh bounding box: Center: (1.1, -0.1, -0.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:40:59, 977.62 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:40:59, 977.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:00, 977.62 : Mesh bounding box: Center: (1.1, 0.1, -0.7), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:41:00, 977.62 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:41:00, 977.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:00, 977.62 : Mesh bounding box: Center: (1.1, -0.3, -0.7), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:41:00, 977.62 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:41:00, 977.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:00, 977.62 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 14:41:00, 977.62 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:41:00, 977.62 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:00, 977.62 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:41:00, 977.62 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:00, 977.62 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:41:00, 977.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:42:01, 1038.57 : Moving to clip clip8
BRIDGE, TRACE | 14:42:01, 1038.57 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:42:01, 1038.57 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 14:42:01, 1038.57 : Mesh bounding box: Center: (2.3, -0.1, 0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:42:01, 1038.57 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:42:01, 1038.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:01, 1038.57 : Mesh bounding box: Center: (2.3, 0.1, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:42:01, 1038.57 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:42:01, 1038.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:01, 1038.57 : Mesh bounding box: Center: (2.3, -0.3, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:42:01, 1038.57 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:42:01, 1038.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:01, 1038.57 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:42:01, 1038.57 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:42:01, 1038.57 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:01, 1038.57 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:42:02, 1038.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:02, 1038.57 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:42:02, 1038.57 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:43:40, 1137.33 : Moving to clip clip7
BRIDGE, TRACE | 14:43:40, 1137.33 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:43:40, 1137.33 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 14:43:40, 1137.33 : Mesh bounding box: Center: (1.1, -0.1, -0.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:43:40, 1137.33 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:43:40, 1137.33 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:40, 1137.33 : Mesh bounding box: Center: (1.1, 0.1, -0.7), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:43:40, 1137.33 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:43:41, 1137.33 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:41, 1137.33 : Mesh bounding box: Center: (1.1, -0.3, -0.7), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:43:41, 1137.33 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:43:41, 1137.33 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:41, 1137.33 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:43:41, 1137.33 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:43:41, 1137.33 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:41, 1137.33 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:43:41, 1137.33 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:41, 1137.33 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:43:41, 1137.33 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:43:56, 1152.88 : Moving to clip clip6
BRIDGE, TRACE | 14:43:56, 1152.88 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:43:56, 1152.88 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 14:43:56, 1152.88 : Mesh bounding box: Center: (-0.4, -0.1, -0.4), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:43:56, 1152.88 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:43:56, 1152.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:57, 1152.88 : Mesh bounding box: Center: (-0.4, 0.1, -0.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:43:57, 1152.88 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:43:57, 1152.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:57, 1152.88 : Mesh bounding box: Center: (-0.4, -0.3, -0.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:43:57, 1152.88 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:43:57, 1152.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:57, 1152.88 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:43:57, 1152.88 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:43:57, 1152.88 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:57, 1152.88 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:43:57, 1152.88 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:43:57, 1152.88 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:43:57, 1152.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:45:37, 1252.61 : Moving to clip clip7
BRIDGE, TRACE | 14:45:37, 1252.61 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:45:37, 1252.61 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 14:45:37, 1252.61 : Mesh bounding box: Center: (1.1, -0.1, -0.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:45:37, 1252.61 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:45:37, 1252.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:37, 1252.61 : Mesh bounding box: Center: (1.1, 0.1, -0.7), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:45:37, 1252.61 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:45:37, 1252.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:37, 1252.61 : Mesh bounding box: Center: (1.1, -0.3, -0.7), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:45:37, 1252.61 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:45:37, 1252.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:37, 1252.61 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 14:45:37, 1252.61 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:45:37, 1252.61 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:37, 1252.61 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:45:37, 1252.61 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:37, 1252.61 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:45:37, 1252.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:45:40, 1255.26 : Moving to clip clip8
BRIDGE, TRACE | 14:45:40, 1255.26 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:45:40, 1255.26 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 14:45:40, 1255.26 : Mesh bounding box: Center: (2.3, -0.1, 0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:45:40, 1255.26 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:45:40, 1255.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:40, 1255.26 : Mesh bounding box: Center: (2.3, 0.1, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:45:40, 1255.26 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:45:40, 1255.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:40, 1255.26 : Mesh bounding box: Center: (2.3, -0.3, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:45:40, 1255.26 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:45:40, 1255.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:40, 1255.26 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:45:40, 1255.26 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:45:40, 1255.26 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:41, 1255.26 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:45:41, 1255.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:41, 1255.26 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:45:41, 1255.26 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 14:45:43, 1257.41 : Restore lights called
LABMANAGER, TRACE | 14:45:43, 1257.41 : Moving to module at index 2
LIGHTINGCONTROL, TRACE | 14:45:44, 1258.41 : Save lights called
LIGHTINGCONTROL, TRACE | 14:45:44, 1258.41 : Setting lights to be sunlight
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Adding components: 
BRIDGE, TRACE | 14:45:44, 1258.41 : Mesh bounding box: Center: (-37.1, -0.1, -8.8), Extents: (3.0, 2.5, 3.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 14:45:44, 1258.41 : Mesh bounding box: Center: (0.6, -0.1, 1.3), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Adding components: 
BRIDGE, TRACE | 14:45:44, 1258.41 : Mesh bounding box: Center: (2.6, -0.1, 1.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (-0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 14:45:44, 1258.41 : Moving to clip clip0
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:45:44, 1258.41 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:45:44, 1258.41 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:46:37, 1311.42 : Moving to clip clip1
BRIDGE, TRACE | 14:46:37, 1311.42 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:46:37, 1311.42 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:37, 1311.42 : Mesh bounding box: Center: (2.6, -0.1, 1.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:46:37, 1311.42 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:46:37, 1311.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:37, 1311.42 : Mesh bounding box: Center: (2.6, 0.1, 1.7), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:46:37, 1311.42 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:46:37, 1311.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:37, 1311.42 : Mesh bounding box: Center: (2.6, -0.3, 1.7), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:46:37, 1311.42 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:46:37, 1311.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:37, 1311.42 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:46:37, 1311.42 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:46:37, 1311.42 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:37, 1311.42 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:46:37, 1311.42 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:37, 1311.42 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:46:37, 1311.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:46:46, 1320.44 : Moving to clip clip0
BRIDGE, TRACE | 14:46:46, 1320.44 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 14:46:46, 1320.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:46, 1320.44 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:46:46, 1320.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:46, 1320.44 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:46:46, 1320.44 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:46:46, 1320.44 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:46:47, 1320.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:47:39, 1373.44 : Moving to clip clip1
BRIDGE, TRACE | 14:47:39, 1373.44 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:47:39, 1373.44 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
