LOGINMANAGER, TRACE | 11:41:01, 3.83 : Login Scene Starting....
BRIDGE, TRACE | 12:00:16, 1134.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:16, 1134.59 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:00:16, 1134.59 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:00:16, 1134.59 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:16, 1134.59 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:00:16, 1134.59 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:16, 1134.59 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:00:16, 1134.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:00:18, 1136.59 : Moving to clip clip3
BRIDGE, TRACE | 12:00:18, 1136.59 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:00:18, 1136.59 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 12:00:18, 1136.59 : Mesh bounding box: Center: (1.5, -0.1, 2.4), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:00:18, 1136.59 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:00:18, 1136.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:18, 1136.59 : Mesh bounding box: Center: (1.5, 0.1, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:00:18, 1136.59 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:00:18, 1136.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:18, 1136.59 : Mesh bounding box: Center: (1.5, -0.3, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:00:18, 1136.59 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:00:19, 1136.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:19, 1136.59 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.2, 0.0, 0.2)
BRIDGE, TRACE | 12:00:19, 1136.59 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:00:19, 1136.59 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:19, 1136.59 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:00:19, 1136.59 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:19, 1136.59 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:00:19, 1136.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:10, 1188.13 : Moving to clip clip2
BRIDGE, TRACE | 12:01:10, 1188.13 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:10, 1188.13 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 12:01:10, 1188.13 : Mesh bounding box: Center: (2.2, -0.1, 1.0), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:01:10, 1188.13 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:10, 1188.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:10, 1188.13 : Mesh bounding box: Center: (2.2, 0.1, 1.0), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:01:10, 1188.13 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:11, 1188.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:11, 1188.13 : Mesh bounding box: Center: (2.2, -0.3, 1.0), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:01:11, 1188.13 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:11, 1188.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:11, 1188.13 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:11, 1188.13 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:11, 1188.13 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:11, 1188.13 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:11, 1188.13 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:11, 1188.13 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:11, 1188.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:15, 1191.94 : Moving to clip clip1
BRIDGE, TRACE | 12:01:15, 1191.94 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:15, 1191.94 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:15, 1191.94 : Mesh bounding box: Center: (1.7, -0.1, -0.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:01:15, 1191.94 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:15, 1191.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:15, 1191.94 : Mesh bounding box: Center: (1.7, 0.1, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:15, 1191.94 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:15, 1191.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:15, 1191.94 : Mesh bounding box: Center: (1.7, -0.3, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:15, 1191.94 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:15, 1191.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:15, 1191.94 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 12:01:15, 1191.94 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:15, 1191.94 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:15, 1191.94 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:15, 1191.94 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:15, 1191.94 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:15, 1191.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:21, 1197.54 : Moving to clip clip2
BRIDGE, TRACE | 12:01:21, 1197.54 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:21, 1197.54 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1197.54 : Mesh bounding box: Center: (2.2, -0.1, 1.0), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:01:21, 1197.54 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:21, 1197.54 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1197.54 : Mesh bounding box: Center: (2.2, 0.1, 1.0), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:01:21, 1197.54 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:21, 1197.54 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1197.54 : Mesh bounding box: Center: (2.2, -0.3, 1.0), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:01:21, 1197.54 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:21, 1197.54 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1197.54 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:21, 1197.54 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:21, 1197.54 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1197.54 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:21, 1197.54 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:22, 1197.54 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:22, 1197.54 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:28, 1204.51 : Moving to clip clip3
BRIDGE, TRACE | 12:01:28, 1204.51 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:28, 1204.51 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 12:01:28, 1204.51 : Mesh bounding box: Center: (1.5, -0.1, 2.4), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:01:28, 1204.51 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:28, 1204.51 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:29, 1204.51 : Mesh bounding box: Center: (1.5, 0.1, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:29, 1204.51 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:29, 1204.51 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:29, 1204.51 : Mesh bounding box: Center: (1.5, -0.3, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:29, 1204.51 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:29, 1204.51 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:29, 1204.51 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 12:01:29, 1204.51 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:29, 1204.51 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:29, 1204.51 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:29, 1204.51 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:29, 1204.51 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:29, 1204.51 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:42, 1217.89 : Moving to clip clip2
BRIDGE, TRACE | 12:01:42, 1217.89 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:42, 1217.89 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 12:01:42, 1217.89 : Mesh bounding box: Center: (2.2, -0.1, 1.0), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:01:42, 1217.89 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:42, 1217.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:43, 1217.89 : Mesh bounding box: Center: (2.2, 0.1, 1.0), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:01:43, 1217.89 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:43, 1217.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:43, 1217.89 : Mesh bounding box: Center: (2.2, -0.3, 1.0), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:01:43, 1217.89 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:43, 1217.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:43, 1217.89 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:43, 1217.89 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:43, 1217.89 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:43, 1217.89 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:43, 1217.89 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:43, 1217.89 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:43, 1217.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:52, 1227.16 : Moving to clip clip3
BRIDGE, TRACE | 12:01:52, 1227.16 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:52, 1227.16 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 12:01:52, 1227.16 : Mesh bounding box: Center: (1.5, -0.1, 2.4), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:01:52, 1227.16 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:52, 1227.16 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:52, 1227.16 : Mesh bounding box: Center: (1.5, 0.1, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:52, 1227.16 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:52, 1227.16 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:53, 1227.16 : Mesh bounding box: Center: (1.5, -0.3, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:53, 1227.16 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:53, 1227.16 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:53, 1227.16 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 12:01:53, 1227.16 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:53, 1227.16 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:53, 1227.16 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:53, 1227.16 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:53, 1227.16 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:53, 1227.16 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:53, 1227.91 : Moving to clip clip4
BRIDGE, TRACE | 12:01:53, 1227.91 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:53, 1227.91 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 12:01:54, 1227.91 : Mesh bounding box: Center: (0.0, -0.1, 2.9), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:01:54, 1227.91 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:54, 1227.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:54, 1227.91 : Mesh bounding box: Center: (0.0, 0.1, 2.9), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 12:01:54, 1227.91 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:54, 1227.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:54, 1227.91 : Mesh bounding box: Center: (0.0, -0.3, 2.9), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 12:01:54, 1227.91 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:54, 1227.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:54, 1227.91 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:54, 1227.91 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:54, 1227.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:54, 1227.91 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:54, 1227.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:54, 1227.91 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:54, 1227.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:02:10, 1244.25 : Moving to clip clip5
BRIDGE, TRACE | 12:02:10, 1244.25 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:02:10, 1244.25 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 12:02:10, 1244.25 : Mesh bounding box: Center: (-1.3, -0.1, 2.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:02:10, 1244.25 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:02:11, 1244.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:11, 1244.25 : Mesh bounding box: Center: (-1.3, 0.1, 2.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:02:11, 1244.25 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:02:11, 1244.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:11, 1244.25 : Mesh bounding box: Center: (-1.3, -0.3, 2.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:02:11, 1244.25 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:02:11, 1244.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:11, 1244.25 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.2, 0.0, 0.2)
BRIDGE, TRACE | 12:02:11, 1244.25 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:02:11, 1244.25 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:11, 1244.25 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:02:11, 1244.25 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:11, 1244.25 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:02:11, 1244.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:02:15, 1248.21 : Moving to clip clip6
BRIDGE, TRACE | 12:02:15, 1248.21 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:02:15, 1248.21 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 12:02:15, 1248.21 : Mesh bounding box: Center: (-1.8, -0.1, 0.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:02:15, 1248.21 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:02:15, 1248.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:15, 1248.21 : Mesh bounding box: Center: (-1.8, 0.1, 0.7), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:02:15, 1248.21 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:02:15, 1248.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:15, 1248.21 : Mesh bounding box: Center: (-1.8, -0.3, 0.7), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:02:15, 1248.21 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:02:15, 1248.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:15, 1248.21 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:02:15, 1248.21 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:02:16, 1248.21 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:16, 1248.21 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:02:16, 1248.21 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:16, 1248.21 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:02:16, 1248.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:02:27, 1260.08 : Moving to clip clip7
BRIDGE, TRACE | 12:02:27, 1260.08 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:02:27, 1260.08 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 12:02:27, 1260.08 : Mesh bounding box: Center: (-1.1, -0.1, -0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:02:27, 1260.08 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:02:28, 1260.08 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:28, 1260.08 : Mesh bounding box: Center: (-1.1, 0.1, -0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:02:28, 1260.08 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:02:28, 1260.08 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:28, 1260.08 : Mesh bounding box: Center: (-1.1, -0.3, -0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:02:28, 1260.08 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:02:28, 1260.08 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:28, 1260.08 : Mesh bounding box: Center: (0.8, 0.5, 1.6), Extents: (0.2, 0.0, 0.2)
BRIDGE, TRACE | 12:02:28, 1260.08 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:02:28, 1260.08 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:28, 1260.08 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:02:28, 1260.08 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
