LOGINMANAGER, TRACE | 10:46:01, 3.84 : Login Scene Starting....
BRIDGE, TRACE | 10:55:22, 547.34 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:55:22, 547.34 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:55:22, 547.34 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:55:22, 547.34 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:55:22, 547.34 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:57:34, 679.69 : Moving to clip clip11
BRIDGE, TRACE | 10:57:34, 679.69 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:57:34, 679.69 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:34, 679.69 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 10:57:34, 679.69 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 10:57:34, 679.69 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:34, 679.69 : Mesh bounding box: Center: (0.0, -0.4, 1.3), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:34, 679.69 : Creating object: moonSizeLabel, type: 
BRIDGE, TRACE | 10:57:35, 679.69 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:35, 679.69 : Mesh bounding box: Center: (0.5, -0.3, 3.6), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:35, 679.69 : Creating object: moonDistanceLabel, type: 
BRIDGE, TRACE | 10:57:35, 679.69 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:35, 679.69 : Mesh bounding box: Center: (0.3, -0.2, 2.7), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:35, 679.69 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:57:35, 679.69 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:35, 679.69 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:57:35, 679.69 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:57:35, 679.69 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:57:35, 679.69 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 11:00:11, 835.89 : Restore lights called
LABMANAGER, TRACE | 11:00:11, 835.89 : Moving to module at index 1
LIGHTINGCONTROL, TRACE | 11:00:12, 836.9 : Save lights called
LIGHTINGCONTROL, TRACE | 11:00:12, 836.9 : Setting lights to be sunlight
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 11:00:12, 836.9 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:12, 836.9 : Adding components: 
BRIDGE, TRACE | 11:00:12, 836.9 : Mesh bounding box: Center: (-38.8, -0.2, -3.2), Extents: (2.7, 2.5, 2.7)
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 11:00:12, 836.9 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:12, 836.9 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 11:00:12, 836.9 : Mesh bounding box: Center: (0.0, -0.2, 1.3), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 11:00:12, 836.9 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:12, 836.9 : Adding components: 
BRIDGE, TRACE | 11:00:12, 836.9 : Mesh bounding box: Center: (2.0, -0.2, 1.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: Robot, type: Prefabs/robotIdle
BRIDGE, TRACE | 11:00:12, 836.9 : Position: (-0.5, 0.0, 0.0), Scale: (0.4, 0.4, 0.4), EulerAngles: (-90.0, 0.0, 90.0)
BRIDGE, TRACE | 11:00:12, 836.9 : Adding components: 
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:12, 836.9 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:12, 836.9 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:12, 836.9 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:12, 836.9 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:12, 836.9 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 11:00:13, 836.9 : Moving to clip clip0
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:13, 836.9 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:00:13, 836.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:01:12, 895.9 : Moving to clip clip1
BRIDGE, TRACE | 11:01:12, 895.9 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:01:12, 895.9 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:12, 895.9 : Mesh bounding box: Center: (2.0, -0.2, 1.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:01:12, 895.9 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:01:12, 895.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:12, 895.9 : Mesh bounding box: Center: (2.0, 0.0, 1.4), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:01:12, 895.9 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:01:12, 895.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:12, 895.9 : Mesh bounding box: Center: (2.0, -0.4, 1.4), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:01:12, 895.9 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:01:12, 895.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:12, 895.9 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:01:12, 895.9 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:01:12, 895.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:12, 895.9 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:01:12, 895.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:12, 895.9 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:01:12, 895.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:01:21, 905.1 : Moving to clip clip2
BRIDGE, TRACE | 11:01:21, 905.1 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:01:21, 905.1 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:01:21, 905.1 : Mesh bounding box: Center: (1.3, -0.2, 2.8), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:01:21, 905.1 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:01:21, 905.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:21, 905.1 : Mesh bounding box: Center: (1.3, 0.0, 2.8), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:01:21, 905.1 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:01:21, 905.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:21, 905.1 : Mesh bounding box: Center: (1.3, -0.4, 2.8), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:01:21, 905.1 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:01:22, 905.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:22, 905.1 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:01:22, 905.1 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:01:22, 905.1 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:22, 905.1 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:01:22, 905.1 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:22, 905.1 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:01:22, 905.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:02:01, 944.2 : Moving to clip clip3
BRIDGE, TRACE | 11:02:01, 944.2 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:02:01, 944.2 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 11:02:01, 944.2 : Mesh bounding box: Center: (-0.2, -0.2, 3.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:02:01, 944.2 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:02:01, 944.2 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:01, 944.2 : Mesh bounding box: Center: (-0.2, 0.0, 3.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:01, 944.2 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:02:01, 944.2 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:01, 944.2 : Mesh bounding box: Center: (-0.2, -0.4, 3.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:02:01, 944.2 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:02:01, 944.2 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:01, 944.2 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:01, 944.2 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:02:01, 944.2 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:01, 944.2 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:02:01, 944.2 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:02, 944.2 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:02:02, 944.2 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:02:39, 981.62 : Moving to clip clip4
BRIDGE, TRACE | 11:02:39, 981.62 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:02:39, 981.62 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 11:02:39, 981.62 : Mesh bounding box: Center: (-1.5, -0.2, 2.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:02:39, 981.62 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:02:39, 981.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:39, 981.62 : Mesh bounding box: Center: (-1.5, 0.0, 2.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:02:39, 981.62 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:02:39, 981.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:39, 981.62 : Mesh bounding box: Center: (-1.5, -0.4, 2.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:02:39, 981.62 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:02:39, 981.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:39, 981.62 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:39, 981.62 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:02:39, 981.62 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:39, 981.62 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:02:39, 981.62 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:40, 981.62 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:02:40, 981.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:03:09, 1011.41 : Moving to clip clip5
BRIDGE, TRACE | 11:03:09, 1011.41 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:03:09, 1011.41 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 11:03:09, 1011.41 : Mesh bounding box: Center: (-2.0, -0.2, 1.1), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:03:09, 1011.41 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:03:09, 1011.41 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:09, 1011.41 : Mesh bounding box: Center: (-2.0, 0.0, 1.1), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 11:03:09, 1011.41 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:03:09, 1011.41 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:10, 1011.41 : Mesh bounding box: Center: (-2.0, -0.4, 1.1), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:03:10, 1011.41 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:03:10, 1011.41 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:10, 1011.41 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:03:10, 1011.41 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:03:10, 1011.41 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:10, 1011.41 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:03:10, 1011.41 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:10, 1011.41 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:03:10, 1011.41 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:03:39, 1040.65 : Moving to clip clip6
BRIDGE, TRACE | 11:03:39, 1040.65 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:03:39, 1040.65 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 11:03:39, 1040.65 : Mesh bounding box: Center: (-1.3, -0.2, -0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:03:39, 1040.65 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:03:39, 1040.65 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:39, 1040.65 : Mesh bounding box: Center: (-1.3, 0.0, -0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:03:39, 1040.65 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:03:39, 1040.65 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:39, 1040.65 : Mesh bounding box: Center: (-1.3, -0.4, -0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:03:39, 1040.65 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:03:39, 1040.65 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:39, 1040.65 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:03:40, 1040.65 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:03:40, 1040.65 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:40, 1040.65 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:03:40, 1040.65 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:40, 1040.65 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:03:40, 1040.65 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:04:28, 1088.9 : Moving to clip clip7
BRIDGE, TRACE | 11:04:28, 1088.9 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:04:28, 1088.9 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 11:04:28, 1088.9 : Mesh bounding box: Center: (0.1, -0.2, -0.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:04:28, 1088.9 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:04:28, 1088.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:28, 1088.9 : Mesh bounding box: Center: (0.1, 0.0, -0.7), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:04:28, 1088.9 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:04:28, 1088.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:28, 1088.9 : Mesh bounding box: Center: (0.1, -0.4, -0.7), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:04:28, 1088.9 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:04:28, 1088.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:28, 1088.9 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:04:28, 1088.9 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:04:28, 1088.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:28, 1088.9 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:04:29, 1088.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:29, 1088.9 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:04:29, 1088.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:05:07, 1127.38 : Moving to clip clip8
BRIDGE, TRACE | 11:05:07, 1127.38 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:05:07, 1127.38 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 11:05:07, 1127.38 : Mesh bounding box: Center: (1.5, -0.2, 0.0), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:05:07, 1127.38 : Creating object: moonLabelTop, type: 
