LOGINMANAGER, TRACE | 10:46:10, 3.83 : Login Scene Starting....
BRIDGE, TRACE | 10:59:11, 763.38 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:59:11, 763.38 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:02:25, 957.51 : Moving to clip clip7
BRIDGE, TRACE | 11:02:25, 957.51 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:02:25, 957.51 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 11:02:25, 957.51 : Mesh bounding box: Center: (0.0, -0.2, -0.6), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:02:26, 957.51 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:02:26, 957.51 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:26, 957.51 : Mesh bounding box: Center: (0.0, 0.0, -0.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:26, 957.51 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:02:26, 957.51 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:26, 957.51 : Mesh bounding box: Center: (0.0, -0.4, -0.6), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:02:26, 957.51 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:02:26, 957.51 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:26, 957.51 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:26, 957.51 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:02:26, 957.51 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:26, 957.51 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:02:26, 957.51 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:26, 957.51 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:02:26, 957.51 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:02:42, 973.84 : Moving to clip clip6
BRIDGE, TRACE | 11:02:42, 973.84 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:02:42, 973.84 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 11:02:42, 973.84 : Mesh bounding box: Center: (-1.4, -0.2, 0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:02:42, 973.84 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:02:42, 973.84 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 973.84 : Mesh bounding box: Center: (-1.4, 0.0, 0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:02:43, 973.84 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:02:43, 973.84 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 973.84 : Mesh bounding box: Center: (-1.4, -0.4, 0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:02:43, 973.84 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:02:43, 973.84 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 973.84 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 973.84 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:02:43, 973.84 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 973.84 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:02:43, 973.84 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 973.84 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:02:43, 973.84 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:02:58, 988.76 : Moving to clip clip5
BRIDGE, TRACE | 11:02:58, 988.76 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:02:58, 988.76 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 11:02:58, 988.76 : Mesh bounding box: Center: (-1.8, -0.2, 1.6), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:02:58, 988.76 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:02:58, 988.76 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:58, 988.76 : Mesh bounding box: Center: (-1.8, 0.0, 1.6), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 11:02:58, 988.76 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:02:58, 988.76 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:58, 988.76 : Mesh bounding box: Center: (-1.8, -0.4, 1.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:02:58, 988.76 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:02:58, 988.76 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:58, 988.76 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:58, 988.76 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:02:58, 988.76 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:58, 988.76 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:02:59, 988.76 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:59, 988.76 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:02:59, 988.76 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:03:12, 1001.94 : Moving to clip clip4
BRIDGE, TRACE | 11:03:12, 1001.94 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:03:12, 1001.94 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 11:03:12, 1001.94 : Mesh bounding box: Center: (-1.1, -0.2, 3.0), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:03:12, 1001.94 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:03:12, 1001.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:12, 1001.94 : Mesh bounding box: Center: (-1.1, 0.0, 3.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:03:12, 1001.94 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:03:12, 1001.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:12, 1001.94 : Mesh bounding box: Center: (-1.1, -0.4, 3.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:03:12, 1001.94 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:03:12, 1001.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:12, 1001.94 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:03:12, 1001.94 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:03:12, 1001.94 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:12, 1001.94 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:03:12, 1001.94 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:12, 1001.94 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:03:12, 1001.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:03:27, 1016.96 : Moving to clip clip3
BRIDGE, TRACE | 11:03:27, 1016.96 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:03:27, 1016.96 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 11:03:27, 1016.96 : Mesh bounding box: Center: (0.4, -0.2, 3.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:03:27, 1016.96 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:03:27, 1016.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:27, 1016.96 : Mesh bounding box: Center: (0.4, 0.0, 3.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:03:27, 1016.96 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:03:28, 1016.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:28, 1016.96 : Mesh bounding box: Center: (0.4, -0.4, 3.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:03:28, 1016.96 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:03:28, 1016.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:28, 1016.96 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:03:28, 1016.96 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:03:28, 1016.96 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:28, 1016.96 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:03:28, 1016.96 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:28, 1016.96 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:03:28, 1016.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:03:40, 1029.4 : Moving to clip clip2
BRIDGE, TRACE | 11:03:40, 1029.4 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:03:40, 1029.4 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:03:40, 1029.4 : Mesh bounding box: Center: (1.7, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:03:40, 1029.4 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:03:40, 1029.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:40, 1029.4 : Mesh bounding box: Center: (1.7, 0.0, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:03:41, 1029.4 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:03:41, 1029.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:41, 1029.4 : Mesh bounding box: Center: (1.7, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:03:41, 1029.4 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:03:41, 1029.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:41, 1029.4 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:03:41, 1029.4 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:03:41, 1029.4 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:41, 1029.4 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:03:41, 1029.4 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:41, 1029.4 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:03:41, 1029.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:03:56, 1044.7 : Moving to clip clip1
BRIDGE, TRACE | 11:03:56, 1044.7 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:03:56, 1044.7 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:56, 1044.7 : Mesh bounding box: Center: (2.2, -0.2, 1.2), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:03:56, 1044.7 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:03:56, 1044.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:56, 1044.7 : Mesh bounding box: Center: (2.2, 0.0, 1.2), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 11:03:56, 1044.7 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:03:56, 1044.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:56, 1044.7 : Mesh bounding box: Center: (2.2, -0.4, 1.2), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:03:57, 1044.7 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:03:57, 1044.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:57, 1044.7 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:03:57, 1044.7 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:03:57, 1044.7 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:57, 1044.7 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:03:57, 1044.7 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:57, 1044.7 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:03:57, 1044.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:04:00, 1048.28 : Moving to clip clip2
BRIDGE, TRACE | 11:04:00, 1048.28 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:04:00, 1048.28 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:04:00, 1048.28 : Mesh bounding box: Center: (1.7, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:04:00, 1048.28 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:04:00, 1048.28 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:01, 1048.28 : Mesh bounding box: Center: (1.7, 0.0, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:04:01, 1048.28 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:04:01, 1048.28 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:01, 1048.28 : Mesh bounding box: Center: (1.7, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:04:01, 1048.28 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:04:01, 1048.28 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:01, 1048.28 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:04:01, 1048.28 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:04:01, 1048.28 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:01, 1048.28 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:04:01, 1048.28 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:01, 1048.28 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:04:01, 1048.28 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:04:02, 1049.23 : Moving to clip clip3
BRIDGE, TRACE | 11:04:02, 1049.23 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:04:02, 1049.23 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 11:04:02, 1049.23 : Mesh bounding box: Center: (0.4, -0.2, 3.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:04:02, 1049.23 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:04:02, 1049.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:02, 1049.23 : Mesh bounding box: Center: (0.4, 0.0, 3.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:04:02, 1049.23 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:04:02, 1049.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:02, 1049.23 : Mesh bounding box: Center: (0.4, -0.4, 3.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:04:02, 1049.23 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:04:02, 1049.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:02, 1049.23 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:04:02, 1049.23 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:04:02, 1049.23 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:03, 1049.23 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:04:03, 1049.23 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:03, 1049.23 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:04:03, 1049.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:04:06, 1052.5 : Moving to clip clip4
BRIDGE, TRACE | 11:04:06, 1052.5 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:04:06, 1052.5 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 11:04:06, 1052.5 : Mesh bounding box: Center: (-1.1, -0.2, 3.0), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:04:06, 1052.5 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:04:06, 1052.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:06, 1052.5 : Mesh bounding box: Center: (-1.1, 0.0, 3.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:04:06, 1052.5 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:04:06, 1052.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:06, 1052.5 : Mesh bounding box: Center: (-1.1, -0.4, 3.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:04:06, 1052.5 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:04:06, 1052.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:06, 1052.5 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:04:06, 1052.5 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:04:06, 1052.5 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:06, 1052.5 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:04:06, 1052.5 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:06, 1052.5 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:04:07, 1052.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:04:08, 1054.3 : Moving to clip clip5
BRIDGE, TRACE | 11:04:08, 1054.3 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:04:08, 1054.3 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 11:04:08, 1054.3 : Mesh bounding box: Center: (-1.8, -0.2, 1.6), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:04:08, 1054.3 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:04:08, 1054.3 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:08, 1054.3 : Mesh bounding box: Center: (-1.8, 0.0, 1.6), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 11:04:08, 1054.3 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:04:08, 1054.3 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:08, 1054.3 : Mesh bounding box: Center: (-1.8, -0.4, 1.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:04:09, 1054.3 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:04:09, 1054.3 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:09, 1054.3 : Mesh bounding box: Center: (0.3, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:04:09, 1054.3 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:04:09, 1054.3 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:09, 1054.3 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:04:09, 1054.3 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:04:09, 1054.3 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:04:09, 1054.3 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:04:10, 1055.53 : Moving to clip clip6
BRIDGE, TRACE | 11:04:10, 1055.53 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:04:10, 1055.53 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 11:04:10, 1055.53 : Mesh bounding box: Center: (-1.4, -0.2, 0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:04:10, 1055.53 : Creating object: moonLabelTop, type: 
