LOGINMANAGER, TRACE | 13:14:23, 3.83 : Login Scene Starting....
BRIDGE, TRACE | 13:31:41, 1019.29 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:31:41, 1019.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:41, 1019.29 : Mesh bounding box: Center: (1.1, 0.2, 3.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:31:41, 1019.29 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:31:41, 1019.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:41, 1019.29 : Mesh bounding box: Center: (1.1, -0.3, 3.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:31:41, 1019.29 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:31:41, 1019.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:41, 1019.29 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:31:41, 1019.29 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:31:41, 1019.29 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:41, 1019.29 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:31:41, 1019.29 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:41, 1019.29 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:31:41, 1019.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:31:50, 1027.96 : Moving to clip clip3
BRIDGE, TRACE | 13:31:50, 1027.96 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:31:50, 1027.96 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 13:31:50, 1027.96 : Mesh bounding box: Center: (-0.3, -0.1, 3.6), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 13:31:50, 1027.96 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:31:50, 1027.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:50, 1027.96 : Mesh bounding box: Center: (-0.3, 0.2, 3.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:31:50, 1027.96 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:31:50, 1027.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:50, 1027.96 : Mesh bounding box: Center: (-0.3, -0.3, 3.6), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:31:50, 1027.96 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:31:50, 1027.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:50, 1027.96 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:31:50, 1027.96 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:31:50, 1027.96 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:50, 1027.96 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:31:50, 1027.96 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:31:51, 1027.96 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:31:51, 1027.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:32:09, 1046.77 : Moving to clip clip4
BRIDGE, TRACE | 13:32:09, 1046.77 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:32:09, 1046.77 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 13:32:09, 1046.77 : Mesh bounding box: Center: (-1.7, -0.1, 3.0), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:32:09, 1046.77 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:32:09, 1046.77 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:09, 1046.77 : Mesh bounding box: Center: (-1.7, 0.2, 3.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:32:09, 1046.77 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:32:09, 1046.77 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:10, 1046.77 : Mesh bounding box: Center: (-1.7, -0.3, 3.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:32:10, 1046.77 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:32:10, 1046.77 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:10, 1046.77 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:32:10, 1046.77 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:32:10, 1046.77 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:10, 1046.77 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:32:10, 1046.77 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:10, 1046.77 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:32:10, 1046.77 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:32:18, 1055.52 : Moving to clip clip5
BRIDGE, TRACE | 13:32:18, 1055.52 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:32:19, 1055.52 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1055.52 : Mesh bounding box: Center: (-2.2, -0.1, 1.5), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 13:32:19, 1055.52 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:32:19, 1055.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1055.52 : Mesh bounding box: Center: (-2.2, 0.2, 1.5), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 13:32:19, 1055.52 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:32:19, 1055.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1055.52 : Mesh bounding box: Center: (-2.2, -0.3, 1.5), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:32:19, 1055.52 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:32:19, 1055.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1055.52 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1055.52 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:32:19, 1055.52 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1055.52 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:32:19, 1055.52 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1055.52 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:32:19, 1055.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:32:28, 1064.87 : Moving to clip clip6
BRIDGE, TRACE | 13:32:28, 1064.87 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:32:28, 1064.87 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 13:32:29, 1064.87 : Mesh bounding box: Center: (-1.5, -0.1, 0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:32:29, 1064.87 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:32:29, 1064.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:29, 1064.87 : Mesh bounding box: Center: (-1.5, 0.2, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:32:29, 1064.87 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:32:29, 1064.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:29, 1064.87 : Mesh bounding box: Center: (-1.5, -0.3, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:32:29, 1064.87 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:32:29, 1064.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:29, 1064.87 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:32:29, 1064.87 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:32:29, 1064.87 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:29, 1064.87 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:32:29, 1064.87 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:29, 1064.87 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:32:29, 1064.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:32:52, 1087.43 : Moving to clip clip7
BRIDGE, TRACE | 13:32:52, 1087.43 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:32:52, 1087.43 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Mesh bounding box: Center: (-0.1, -0.1, -0.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 13:32:52, 1087.43 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:32:52, 1087.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Mesh bounding box: Center: (-0.1, 0.2, -0.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:32:52, 1087.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Mesh bounding box: Center: (-0.1, -0.3, -0.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:32:52, 1087.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:32:52, 1087.43 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:32:52, 1087.43 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:52, 1087.43 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:32:52, 1087.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:33:07, 1102.26 : Moving to clip clip8
BRIDGE, TRACE | 13:33:07, 1102.26 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:33:07, 1102.26 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 13:33:07, 1102.26 : Mesh bounding box: Center: (1.3, -0.1, 0.3), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:33:07, 1102.26 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:33:07, 1102.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:07, 1102.26 : Mesh bounding box: Center: (1.3, 0.2, 0.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:33:07, 1102.26 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:33:07, 1102.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:07, 1102.26 : Mesh bounding box: Center: (1.3, -0.3, 0.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:33:07, 1102.26 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:33:07, 1102.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:07, 1102.26 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:33:08, 1102.26 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:33:08, 1102.26 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:08, 1102.26 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:33:08, 1102.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:08, 1102.26 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:33:08, 1102.26 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:33:38, 1132.79 : Moving to clip clip7
BRIDGE, TRACE | 13:33:38, 1132.79 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:33:38, 1132.79 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 13:33:38, 1132.79 : Mesh bounding box: Center: (-0.1, -0.1, -0.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 13:33:38, 1132.79 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:33:38, 1132.79 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:38, 1132.79 : Mesh bounding box: Center: (-0.1, 0.2, -0.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:33:38, 1132.79 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:33:38, 1132.79 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:38, 1132.79 : Mesh bounding box: Center: (-0.1, -0.3, -0.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:33:39, 1132.79 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:33:39, 1132.79 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:39, 1132.79 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:33:39, 1132.79 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:33:39, 1132.79 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:39, 1132.79 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:33:39, 1132.79 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:33:39, 1132.79 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:33:39, 1132.79 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:34:04, 1157.86 : Moving to clip clip6
BRIDGE, TRACE | 13:34:04, 1157.86 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:34:04, 1157.86 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 13:34:04, 1157.86 : Mesh bounding box: Center: (-1.5, -0.1, 0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:34:04, 1157.86 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:34:04, 1157.86 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:04, 1157.86 : Mesh bounding box: Center: (-1.5, 0.2, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:34:04, 1157.86 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:34:04, 1157.86 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:04, 1157.86 : Mesh bounding box: Center: (-1.5, -0.3, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:34:04, 1157.86 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:34:04, 1157.86 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:04, 1157.86 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:34:04, 1157.86 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:34:04, 1157.86 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:04, 1157.86 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:34:04, 1157.86 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:05, 1157.86 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:34:05, 1157.86 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:34:07, 1160.82 : Moving to clip clip5
BRIDGE, TRACE | 13:34:07, 1160.82 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:34:07, 1160.82 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 13:34:07, 1160.82 : Mesh bounding box: Center: (-2.2, -0.1, 1.5), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 13:34:07, 1160.82 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:34:07, 1160.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:08, 1160.82 : Mesh bounding box: Center: (-2.2, 0.2, 1.5), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 13:34:08, 1160.82 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:34:08, 1160.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:08, 1160.82 : Mesh bounding box: Center: (-2.2, -0.3, 1.5), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:34:08, 1160.82 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:34:08, 1160.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:08, 1160.82 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:34:08, 1160.82 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:34:08, 1160.82 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:08, 1160.82 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:34:08, 1160.82 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:08, 1160.82 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:34:08, 1160.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:34:46, 1199.13 : Moving to clip clip6
BRIDGE, TRACE | 13:34:46, 1199.13 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:34:46, 1199.13 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 13:34:46, 1199.13 : Mesh bounding box: Center: (-1.5, -0.1, 0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:34:46, 1199.13 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:34:46, 1199.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:46, 1199.13 : Mesh bounding box: Center: (-1.5, 0.2, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:34:46, 1199.13 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:34:47, 1199.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:47, 1199.13 : Mesh bounding box: Center: (-1.5, -0.3, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:34:47, 1199.13 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:34:47, 1199.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:47, 1199.13 : Mesh bounding box: Center: (-0.2, 0.5, 2.6), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:34:47, 1199.13 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:34:47, 1199.13 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:47, 1199.13 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:34:47, 1199.13 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:34:47, 1199.13 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:34:47, 1199.13 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:35:45, 1257.43 : Moving to clip clip7
BRIDGE, TRACE | 13:35:45, 1257.43 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:35:45, 1257.43 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 13:35:45, 1257.43 : Mesh bounding box: Center: (-0.1, -0.1, -0.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 13:35:45, 1257.43 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:35:45, 1257.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:35:45, 1257.43 : Mesh bounding box: Center: (-0.1, 0.2, -0.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 13:35:45, 1257.43 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:35:45, 1257.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
