LOGINMANAGER, TRACE | 11:41:07, 3.84 : Login Scene Starting....
BRIDGE, TRACE | 11:48:32, 432.57 : Position: (0.0, 0.0, 0.0), Scale: (30.0, 30.0, 30.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:32, 432.57 : Mesh bounding box: Center: (0.2, -0.2, -0.4), Extents: (0.1, 0.1, 0.5)
BRIDGE, TRACE | 11:48:32, 432.57 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:48:32, 432.57 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:32, 432.57 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:48:32, 432.57 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:32, 432.57 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:48:32, 432.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:49:21, 481.76 : Moving to clip clip5
BRIDGE, TRACE | 11:49:21, 481.76 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:49:21, 481.76 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:21, 481.76 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.4, 0.0, 0.2)
BRIDGE, TRACE | 11:49:21, 481.76 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:49:22, 481.76 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:22, 481.76 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:49:22, 481.76 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:22, 481.76 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:49:22, 481.76 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:51:09, 589.06 : Moving to clip clip6
BRIDGE, TRACE | 11:51:09, 589.06 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:51:09, 589.06 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:51:09, 589.06 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.4, 0.0, 0.2)
BRIDGE, TRACE | 11:51:09, 589.06 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:51:09, 589.06 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:51:09, 589.06 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:51:09, 589.06 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:51:09, 589.06 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:51:09, 589.06 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:51:47, 627.27 : Moving to clip clip7
BRIDGE, TRACE | 11:51:47, 627.27 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:51:47, 627.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:51:47, 627.27 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.4, 0.0, 0.2)
BRIDGE, TRACE | 11:51:47, 627.27 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:51:47, 627.27 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:51:47, 627.27 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:51:47, 627.27 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:51:47, 627.27 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:51:48, 627.27 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:52:16, 656.29 : Moving to clip clip8
BRIDGE, TRACE | 11:52:16, 656.29 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:52:16, 656.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:52:16, 656.29 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:52:16, 656.29 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:52:16, 656.29 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:52:17, 656.29 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:52:17, 656.29 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:52:17, 656.29 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:52:17, 656.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:52:34, 673.91 : Moving to clip clip9
BRIDGE, TRACE | 11:52:34, 673.91 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:52:34, 673.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:52:34, 673.91 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.3, 0.0, 0.1)
BRIDGE, TRACE | 11:52:34, 673.91 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:52:34, 673.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:52:34, 673.91 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:52:35, 673.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:52:35, 673.91 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:52:35, 673.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:53:14, 713.68 : Moving to clip clip10
BRIDGE, TRACE | 11:53:14, 713.68 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:53:15, 713.68 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:15, 713.68 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.3, 0.0, 0.1)
BRIDGE, TRACE | 11:53:15, 713.68 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:53:15, 713.68 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:15, 713.68 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:53:15, 713.68 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:15, 713.68 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:53:15, 713.68 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:53:55, 753.83 : Moving to clip clip11
BRIDGE, TRACE | 11:53:55, 753.83 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:53:55, 753.83 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:55, 753.83 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.3, 0.0, 0.1)
BRIDGE, TRACE | 11:53:55, 753.83 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 11:53:55, 753.83 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:55, 753.83 : Mesh bounding box: Center: (0.5, -0.4, 1.1), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:55, 753.83 : Creating object: moonSizeLabel, type: 
BRIDGE, TRACE | 11:53:55, 753.83 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:55, 753.83 : Mesh bounding box: Center: (-1.8, -0.3, 1.8), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:55, 753.83 : Creating object: moonDistanceLabel, type: 
BRIDGE, TRACE | 11:53:55, 753.83 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:55, 753.83 : Mesh bounding box: Center: (-1.0, -0.2, 1.5), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:55, 753.83 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:53:56, 753.83 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:56, 753.83 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:53:56, 753.83 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:53:56, 753.83 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:53:56, 753.83 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 11:54:31, 788.72 : Restore lights called
LABMANAGER, TRACE | 11:54:31, 788.72 : Moving to module at index 1
LIGHTINGCONTROL, TRACE | 11:54:32, 789.72 : Save lights called
LIGHTINGCONTROL, TRACE | 11:54:32, 789.72 : Setting lights to be sunlight
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Adding components: 
BRIDGE, TRACE | 11:54:32, 789.72 : Mesh bounding box: Center: (-34.8, -0.2, 17.7), Extents: (3.4, 2.5, 3.4)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 11:54:32, 789.72 : Mesh bounding box: Center: (0.5, -0.2, 1.1), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Adding components: 
BRIDGE, TRACE | 11:54:32, 789.72 : Mesh bounding box: Center: (2.2, -0.2, 0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: Robot, type: Prefabs/robotIdle
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (-0.5, 0.0, 0.0), Scale: (0.4, 0.4, 0.4), EulerAngles: (-90.0, 0.0, 90.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Adding components: 
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 11:54:32, 789.72 : Moving to clip clip0
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:54:32, 789.72 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:54:32, 789.72 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:55:31, 848.73 : Moving to clip clip1
BRIDGE, TRACE | 11:55:31, 848.73 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:55:31, 848.73 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:55:31, 848.73 : Mesh bounding box: Center: (2.2, -0.2, 0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:55:31, 848.73 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:55:31, 848.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:55:31, 848.73 : Mesh bounding box: Center: (2.2, 0.0, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:55:31, 848.73 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:55:31, 848.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:55:31, 848.73 : Mesh bounding box: Center: (2.2, -0.4, 0.2), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:55:31, 848.73 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:55:31, 848.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:55:31, 848.73 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:55:31, 848.73 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:55:31, 848.73 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:55:31, 848.73 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:55:31, 848.73 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:55:31, 848.73 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:55:31, 848.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:56:37, 914.38 : Moving to clip clip2
BRIDGE, TRACE | 11:56:37, 914.38 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:56:37, 914.38 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:56:37, 914.38 : Mesh bounding box: Center: (2.4, -0.2, 1.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:56:37, 914.38 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:56:37, 914.38 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:56:37, 914.38 : Mesh bounding box: Center: (2.4, 0.0, 1.7), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:56:37, 914.38 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:56:37, 914.38 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:56:37, 914.38 : Mesh bounding box: Center: (2.4, -0.4, 1.7), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:56:37, 914.38 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:56:37, 914.38 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:56:37, 914.38 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:56:37, 914.38 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:56:37, 914.38 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:56:38, 914.38 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:56:38, 914.38 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:56:38, 914.38 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:56:38, 914.38 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:57:11, 947.72 : Moving to clip clip1
BRIDGE, TRACE | 11:57:11, 947.72 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:57:11, 947.72 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:11, 947.72 : Mesh bounding box: Center: (2.2, -0.2, 0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:57:11, 947.72 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:57:11, 947.72 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:11, 947.72 : Mesh bounding box: Center: (2.2, 0.0, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:57:11, 947.72 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:57:11, 947.72 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:11, 947.72 : Mesh bounding box: Center: (2.2, -0.4, 0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:57:11, 947.72 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:57:11, 947.72 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:11, 947.72 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:57:11, 947.72 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:57:11, 947.72 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:11, 947.72 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:57:12, 947.72 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:12, 947.72 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:57:12, 947.72 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:57:22, 958.4 : Moving to clip clip2
BRIDGE, TRACE | 11:57:22, 958.4 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:57:22, 958.4 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:57:22, 958.4 : Mesh bounding box: Center: (2.4, -0.2, 1.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:57:22, 958.4 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:57:22, 958.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:22, 958.4 : Mesh bounding box: Center: (2.4, 0.0, 1.7), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:57:22, 958.4 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:57:22, 958.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:22, 958.4 : Mesh bounding box: Center: (2.4, -0.4, 1.7), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:57:22, 958.4 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:57:23, 958.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:23, 958.4 : Mesh bounding box: Center: (0.9, 0.4, 2.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:57:23, 958.4 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:57:23, 958.4 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:23, 958.4 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:57:23, 958.4 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:57:23, 958.4 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:57:23, 958.4 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:58:12, 1007.49 : Moving to clip clip3
BRIDGE, TRACE | 11:58:12, 1007.49 : Creating object: Moon, type: 
