LOGINMANAGER, TRACE | 11:41:04, 3.83 : Login Scene Starting....
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (-0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 11:58:37, 1034.49 : Moving to clip clip0
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:58:37, 1034.49 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:58:37, 1034.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:59:30, 1087.5 : Moving to clip clip1
BRIDGE, TRACE | 11:59:30, 1087.5 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:59:30, 1087.5 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:30, 1087.5 : Mesh bounding box: Center: (2.0, -0.2, 1.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:59:30, 1087.5 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:59:30, 1087.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:30, 1087.5 : Mesh bounding box: Center: (2.0, 0.1, 1.4), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:59:30, 1087.5 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:59:30, 1087.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:30, 1087.5 : Mesh bounding box: Center: (2.0, -0.4, 1.4), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:59:30, 1087.5 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:59:30, 1087.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:30, 1087.5 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:59:30, 1087.5 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:59:30, 1087.5 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:30, 1087.5 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:59:30, 1087.5 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:30, 1087.5 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:59:30, 1087.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:59:40, 1098.03 : Moving to clip clip2
BRIDGE, TRACE | 11:59:40, 1098.03 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:59:40, 1098.03 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:59:41, 1098.03 : Mesh bounding box: Center: (1.3, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:59:41, 1098.03 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:59:41, 1098.03 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:41, 1098.03 : Mesh bounding box: Center: (1.3, 0.1, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:59:41, 1098.03 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:59:41, 1098.03 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:41, 1098.03 : Mesh bounding box: Center: (1.3, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:59:41, 1098.03 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:59:41, 1098.03 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:41, 1098.03 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:59:41, 1098.03 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:59:41, 1098.03 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:41, 1098.03 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:59:41, 1098.03 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:59:41, 1098.03 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:59:41, 1098.03 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:00:06, 1123.04 : Moving to clip clip3
BRIDGE, TRACE | 12:00:06, 1123.04 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:00:06, 1123.04 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 12:00:06, 1123.04 : Mesh bounding box: Center: (-0.2, -0.2, 3.2), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:00:06, 1123.04 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:00:06, 1123.04 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:06, 1123.04 : Mesh bounding box: Center: (-0.2, 0.1, 3.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 12:00:06, 1123.04 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:00:06, 1123.04 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:06, 1123.04 : Mesh bounding box: Center: (-0.2, -0.4, 3.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 12:00:06, 1123.04 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:00:06, 1123.04 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:07, 1123.04 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 12:00:07, 1123.04 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:00:07, 1123.04 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:07, 1123.04 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:00:07, 1123.04 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:07, 1123.04 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:00:07, 1123.04 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:00:35, 1151.61 : Moving to clip clip4
BRIDGE, TRACE | 12:00:35, 1151.61 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:00:35, 1151.61 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 12:00:35, 1151.61 : Mesh bounding box: Center: (-1.5, -0.2, 2.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:00:35, 1151.61 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:00:35, 1151.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:35, 1151.61 : Mesh bounding box: Center: (-1.5, 0.1, 2.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:00:35, 1151.61 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:00:35, 1151.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:36, 1151.61 : Mesh bounding box: Center: (-1.5, -0.4, 2.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:00:36, 1151.61 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:00:36, 1151.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:36, 1151.61 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 12:00:36, 1151.61 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:00:36, 1151.61 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:36, 1151.61 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:00:36, 1151.61 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:00:36, 1151.61 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:00:36, 1151.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:21, 1196.77 : Moving to clip clip5
BRIDGE, TRACE | 12:01:21, 1196.77 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:21, 1196.77 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1196.77 : Mesh bounding box: Center: (-2.0, -0.2, 1.1), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:01:21, 1196.77 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:21, 1196.77 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1196.77 : Mesh bounding box: Center: (-2.0, 0.1, 1.1), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 12:01:21, 1196.77 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:21, 1196.77 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1196.77 : Mesh bounding box: Center: (-2.0, -0.4, 1.1), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:01:21, 1196.77 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:21, 1196.77 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1196.77 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 12:01:21, 1196.77 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:22, 1196.77 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:22, 1196.77 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:22, 1196.77 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:22, 1196.77 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:22, 1196.77 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:31, 1205.87 : Moving to clip clip4
BRIDGE, TRACE | 12:01:31, 1205.87 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:31, 1205.87 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 12:01:31, 1205.87 : Mesh bounding box: Center: (-1.5, -0.2, 2.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:01:31, 1205.87 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:31, 1205.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:31, 1205.87 : Mesh bounding box: Center: (-1.5, 0.1, 2.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:31, 1205.87 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:31, 1205.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:31, 1205.87 : Mesh bounding box: Center: (-1.5, -0.4, 2.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:31, 1205.87 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:31, 1205.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:31, 1205.87 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 12:01:31, 1205.87 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:31, 1205.87 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:31, 1205.87 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:31, 1205.87 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:31, 1205.87 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:31, 1205.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:37, 1212.09 : Moving to clip clip5
BRIDGE, TRACE | 12:01:37, 1212.09 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:37, 1212.09 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 12:01:37, 1212.09 : Mesh bounding box: Center: (-2.0, -0.2, 1.1), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:01:38, 1212.09 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:38, 1212.09 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:38, 1212.09 : Mesh bounding box: Center: (-2.0, 0.1, 1.1), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 12:01:38, 1212.09 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:38, 1212.09 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:38, 1212.09 : Mesh bounding box: Center: (-2.0, -0.4, 1.1), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:01:38, 1212.09 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:38, 1212.09 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:38, 1212.09 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 12:01:38, 1212.09 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:38, 1212.09 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:38, 1212.09 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:38, 1212.09 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:38, 1212.09 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:38, 1212.09 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:01:39, 1213.07 : Moving to clip clip6
BRIDGE, TRACE | 12:01:39, 1213.07 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:01:39, 1213.07 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 12:01:39, 1213.07 : Mesh bounding box: Center: (-1.3, -0.2, -0.3), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:01:39, 1213.07 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:01:39, 1213.07 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:39, 1213.07 : Mesh bounding box: Center: (-1.3, 0.1, -0.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:39, 1213.07 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:01:39, 1213.07 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:39, 1213.07 : Mesh bounding box: Center: (-1.3, -0.4, -0.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:01:39, 1213.07 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:01:39, 1213.07 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:40, 1213.07 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 12:01:40, 1213.07 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:01:40, 1213.07 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:40, 1213.07 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:01:40, 1213.07 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:01:40, 1213.07 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:01:40, 1213.07 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:02:29, 1262.05 : Moving to clip clip5
BRIDGE, TRACE | 12:02:29, 1262.05 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:02:29, 1262.05 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 12:02:29, 1262.05 : Mesh bounding box: Center: (-2.0, -0.2, 1.1), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 12:02:29, 1262.05 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:02:29, 1262.05 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:29, 1262.05 : Mesh bounding box: Center: (-2.0, 0.1, 1.1), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 12:02:29, 1262.05 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 12:02:29, 1262.05 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:29, 1262.05 : Mesh bounding box: Center: (-2.0, -0.4, 1.1), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 12:02:29, 1262.05 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 12:02:29, 1262.05 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:29, 1262.05 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 12:02:29, 1262.05 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 12:02:29, 1262.05 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:29, 1262.05 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 12:02:29, 1262.05 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:29, 1262.05 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 12:02:29, 1262.05 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 12:02:30, 1263.17 : Moving to clip clip4
BRIDGE, TRACE | 12:02:30, 1263.17 : Creating object: Moon, type: 
BRIDGE, TRACE | 12:02:30, 1263.17 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 12:02:30, 1263.17 : Mesh bounding box: Center: (-1.5, -0.2, 2.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 12:02:30, 1263.17 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 12:02:30, 1263.17 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 12:02:30, 1263.17 : Mesh bounding box: Center: (-1.5, 0.1, 2.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 12:02:31, 1263.17 : Creating object: moonLabelBottom, type: 
