LOGINMANAGER, TRACE | 14:24:19, 3.84 : Login Scene Starting....
BRIDGE, TRACE | 15:08:25, 2606.01 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:08:25, 2606.01 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 15:08:25, 2606.01 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:08:25, 2606.01 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:08:25, 2606.01 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 15:08:25, 2606.01 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:08:25, 2606.01 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 15:08:25, 2606.01 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:08:25, 2606.01 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:25, 2606.01 : Moving to clip clip0
BRIDGE, TRACE | 15:08:25, 2606.01 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 15:08:25, 2606.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:25, 2606.01 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:25, 2606.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:25, 2606.01 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:25, 2606.01 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:25, 2606.01 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:25, 2606.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:43, 2624.26 : Moving to clip clip1
BRIDGE, TRACE | 15:08:43, 2624.26 : Creating object: Moon, type: 
BRIDGE, TRACE | 15:08:43, 2624.26 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:43, 2624.26 : Mesh bounding box: Center: (2.0, -0.2, 1.2), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 15:08:43, 2624.26 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 15:08:43, 2624.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:43, 2624.26 : Mesh bounding box: Center: (2.0, 0.1, 1.2), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 15:08:43, 2624.26 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 15:08:43, 2624.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:43, 2624.26 : Mesh bounding box: Center: (2.0, -0.4, 1.2), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 15:08:43, 2624.26 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 15:08:43, 2624.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:43, 2624.26 : Mesh bounding box: Center: (0.1, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 15:08:44, 2624.26 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:44, 2624.26 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:44, 2624.26 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:44, 2624.26 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:44, 2624.26 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:44, 2624.26 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:48, 2628.49 : Moving to clip clip2
BRIDGE, TRACE | 15:08:48, 2628.49 : Creating object: Moon, type: 
BRIDGE, TRACE | 15:08:48, 2628.49 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 15:08:48, 2628.49 : Mesh bounding box: Center: (1.6, -0.2, 2.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 15:08:48, 2628.49 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 15:08:48, 2628.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:48, 2628.49 : Mesh bounding box: Center: (1.6, 0.1, 2.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 15:08:48, 2628.49 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 15:08:48, 2628.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:48, 2628.49 : Mesh bounding box: Center: (1.6, -0.4, 2.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 15:08:48, 2628.49 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 15:08:48, 2628.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:48, 2628.49 : Mesh bounding box: Center: (0.1, 0.4, 2.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 15:08:48, 2628.49 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:48, 2628.49 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:49, 2628.49 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:49, 2628.49 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:49, 2628.49 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:49, 2628.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:49, 2629.44 : Moving to clip clip3
BRIDGE, TRACE | 15:08:49, 2629.44 : Creating object: Moon, type: 
BRIDGE, TRACE | 15:08:49, 2629.44 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 15:08:49, 2629.44 : Mesh bounding box: Center: (0.2, -0.2, 3.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 15:08:50, 2629.44 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 15:08:50, 2629.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:50, 2629.44 : Mesh bounding box: Center: (0.2, 0.1, 3.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 15:08:50, 2629.44 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 15:08:50, 2629.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:50, 2629.44 : Mesh bounding box: Center: (0.2, -0.4, 3.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 15:08:50, 2629.44 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 15:08:50, 2629.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:50, 2629.44 : Mesh bounding box: Center: (0.1, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 15:08:50, 2629.44 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:50, 2629.44 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:50, 2629.44 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:50, 2629.44 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:50, 2629.44 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:50, 2629.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:51, 2630.19 : Moving to clip clip4
BRIDGE, TRACE | 15:08:51, 2630.19 : Creating object: Moon, type: 
BRIDGE, TRACE | 15:08:51, 2630.19 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 15:08:51, 2630.19 : Mesh bounding box: Center: (-1.3, -0.2, 2.9), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 15:08:51, 2630.19 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 15:08:51, 2630.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:51, 2630.19 : Mesh bounding box: Center: (-1.3, 0.1, 2.9), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 15:08:51, 2630.19 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 15:08:51, 2630.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:51, 2630.19 : Mesh bounding box: Center: (-1.3, -0.4, 2.9), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 15:08:51, 2630.19 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 15:08:51, 2630.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:51, 2630.19 : Mesh bounding box: Center: (0.1, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 15:08:51, 2630.19 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:51, 2630.19 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:51, 2630.19 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:51, 2630.19 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:52, 2630.19 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:52, 2630.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:52, 2630.91 : Moving to clip clip5
BRIDGE, TRACE | 15:08:52, 2630.91 : Creating object: Moon, type: 
BRIDGE, TRACE | 15:08:52, 2630.91 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 15:08:52, 2630.91 : Mesh bounding box: Center: (-2.0, -0.2, 1.6), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 15:08:52, 2630.91 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 15:08:52, 2630.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:52, 2630.91 : Mesh bounding box: Center: (-2.0, 0.1, 1.6), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 15:08:52, 2630.91 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 15:08:52, 2630.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:52, 2630.91 : Mesh bounding box: Center: (-2.0, -0.4, 1.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 15:08:53, 2630.91 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 15:08:53, 2630.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:53, 2630.91 : Mesh bounding box: Center: (0.1, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 15:08:53, 2630.91 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:53, 2630.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:53, 2630.91 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:53, 2630.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:53, 2630.91 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:53, 2630.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:53, 2631.59 : Moving to clip clip6
BRIDGE, TRACE | 15:08:53, 2631.59 : Creating object: Moon, type: 
BRIDGE, TRACE | 15:08:53, 2631.59 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 15:08:53, 2631.59 : Mesh bounding box: Center: (-1.5, -0.2, 0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 15:08:53, 2631.59 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 15:08:54, 2631.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:54, 2631.59 : Mesh bounding box: Center: (-1.5, 0.1, 0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 15:08:54, 2631.59 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 15:08:54, 2631.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:54, 2631.59 : Mesh bounding box: Center: (-1.5, -0.4, 0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 15:08:54, 2631.59 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 15:08:54, 2631.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:54, 2631.59 : Mesh bounding box: Center: (0.1, 0.4, 2.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 15:08:54, 2631.59 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:54, 2631.59 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:54, 2631.59 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:54, 2631.59 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:54, 2631.59 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:54, 2631.59 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:55, 2632.22 : Moving to clip clip7
BRIDGE, TRACE | 15:08:55, 2632.22 : Creating object: Moon, type: 
BRIDGE, TRACE | 15:08:55, 2632.22 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Mesh bounding box: Center: (-0.2, -0.2, -0.6), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 15:08:55, 2632.22 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 15:08:55, 2632.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Mesh bounding box: Center: (-0.2, 0.1, -0.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 15:08:55, 2632.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Mesh bounding box: Center: (-0.2, -0.4, -0.6), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 15:08:55, 2632.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Mesh bounding box: Center: (0.1, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:55, 2632.22 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:55, 2632.22 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:55, 2632.22 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:55, 2632.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 15:08:56, 2633.01 : Moving to clip clip8
BRIDGE, TRACE | 15:08:56, 2633.01 : Creating object: Moon, type: 
BRIDGE, TRACE | 15:08:56, 2633.01 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 15:08:56, 2633.01 : Mesh bounding box: Center: (1.3, -0.2, -0.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 15:08:56, 2633.01 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 15:08:56, 2633.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:56, 2633.01 : Mesh bounding box: Center: (1.3, 0.1, -0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 15:08:56, 2633.01 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 15:08:56, 2633.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:56, 2633.01 : Mesh bounding box: Center: (1.3, -0.4, -0.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 15:08:56, 2633.01 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 15:08:56, 2633.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:56, 2633.01 : Mesh bounding box: Center: (0.1, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 15:08:57, 2633.01 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 15:08:57, 2633.01 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:57, 2633.01 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 15:08:57, 2633.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:08:57, 2633.01 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 15:08:57, 2633.01 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 15:08:59, 2635.02 : Restore lights called
LABMANAGER, TRACE | 15:08:59, 2635.02 : Moving to module at index 4
LIGHTINGCONTROL, TRACE | 15:09:00, 2636.02 : Save lights called
LIGHTINGCONTROL, TRACE | 15:09:00, 2636.02 : Setting lights to be sunlight
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Adding components: 
BRIDGE, TRACE | 15:09:00, 2636.02 : Mesh bounding box: Center: (-39.0, -0.2, 3.7), Extents: (2.7, 2.5, 2.7)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.0, -0.7, 1.5), Scale: (0.2, 0.2, 0.2), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 15:09:00, 2636.02 : Mesh bounding box: Center: (0.0, -0.9, 1.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.5, -0.7, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Adding components: 
BRIDGE, TRACE | 15:09:00, 2636.02 : Mesh bounding box: Center: (0.5, -0.9, 1.3), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (1.0, 0.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (90.0, 90.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (-0.8, 0.0, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (90.0, 90.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 15:09:00, 2636.02 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 15:09:00, 2636.02 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 15:09:00, 2636.02 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
