LOGINMANAGER, TRACE | 14:24:18, 3.82 : Login Scene Starting....
BRIDGE, TRACE | 14:36:19, 706.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:36:41, 729.1 : Moving to clip clip8
BRIDGE, TRACE | 14:36:42, 729.1 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:36:42, 729.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:42, 729.1 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 14:36:42, 729.1 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:36:42, 729.1 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:42, 729.1 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:36:42, 729.1 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:42, 729.1 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:36:42, 729.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:36:48, 735.29 : Moving to clip clip9
BRIDGE, TRACE | 14:36:48, 735.29 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:36:48, 735.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:48, 735.29 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 14:36:48, 735.29 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:36:48, 735.29 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:48, 735.29 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:36:48, 735.29 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:48, 735.29 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:36:48, 735.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:37:35, 782.23 : Moving to clip clip10
BRIDGE, TRACE | 14:37:35, 782.23 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:37:36, 782.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:36, 782.23 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 14:37:36, 782.23 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:37:36, 782.23 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:36, 782.23 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:37:36, 782.23 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:36, 782.23 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:37:36, 782.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:38:28, 834.73 : Moving to clip clip11
BRIDGE, TRACE | 14:38:28, 834.73 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:38:28, 834.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:28, 834.73 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 14:38:28, 834.73 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 14:38:28, 834.73 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:28, 834.73 : Mesh bounding box: Center: (0.2, -0.4, 1.3), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:28, 834.73 : Creating object: moonSizeLabel, type: 
BRIDGE, TRACE | 14:38:29, 834.73 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:29, 834.73 : Mesh bounding box: Center: (2.6, -0.3, 0.9), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:29, 834.73 : Creating object: moonDistanceLabel, type: 
BRIDGE, TRACE | 14:38:29, 834.73 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:29, 834.73 : Mesh bounding box: Center: (1.7, -0.2, 1.1), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:29, 834.73 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:38:29, 834.73 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:29, 834.73 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:38:29, 834.73 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:29, 834.73 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:38:29, 834.73 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 14:38:42, 847.98 : Restore lights called
LABMANAGER, TRACE | 14:38:42, 847.98 : Moving to module at index 1
LIGHTINGCONTROL, TRACE | 14:38:43, 848.98 : Save lights called
LIGHTINGCONTROL, TRACE | 14:38:43, 848.98 : Setting lights to be sunlight
BRIDGE, TRACE | 14:38:43, 848.98 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 14:38:43, 848.98 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:43, 848.98 : Adding components: 
BRIDGE, TRACE | 14:38:43, 848.98 : Mesh bounding box: Center: (-38.8, -0.2, -0.1), Extents: (2.5, 2.5, 2.5)
BRIDGE, TRACE | 14:38:43, 848.98 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:38:43, 848.98 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:43, 848.98 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 14:38:43, 848.98 : Mesh bounding box: Center: (0.2, -0.2, 1.3), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 14:38:43, 848.98 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:38:43, 848.98 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:43, 848.98 : Adding components: 
BRIDGE, TRACE | 14:38:43, 848.98 : Mesh bounding box: Center: (2.2, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:38:43, 848.98 : Creating object: Robot, type: Prefabs/robotIdle
BRIDGE, TRACE | 14:38:43, 848.98 : Position: (-0.5, 0.0, 0.0), Scale: (0.4, 0.4, 0.4), EulerAngles: (-90.0, 0.0, 90.0)
BRIDGE, TRACE | 14:38:43, 848.98 : Adding components: 
BRIDGE, TRACE | 14:38:43, 848.98 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:38:43, 848.98 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:38:43, 848.98 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 14:38:44, 848.98 : Moving to clip clip0
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:44, 848.98 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:38:44, 848.98 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:39:43, 907.99 : Moving to clip clip1
BRIDGE, TRACE | 14:39:43, 907.99 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:39:43, 907.99 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:39:43, 907.99 : Mesh bounding box: Center: (2.2, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:39:43, 907.99 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:39:43, 907.99 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:39:43, 907.99 : Mesh bounding box: Center: (2.2, 0.0, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:39:43, 907.99 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:39:43, 907.99 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:39:43, 907.99 : Mesh bounding box: Center: (2.2, -0.4, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:39:43, 907.99 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:39:43, 907.99 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:39:43, 907.99 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:39:43, 907.99 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:39:43, 907.99 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:39:43, 907.99 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:39:43, 907.99 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:39:43, 907.99 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:39:43, 907.99 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:40:09, 933.7 : Moving to clip clip2
BRIDGE, TRACE | 14:40:09, 933.7 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:40:09, 933.7 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 14:40:09, 933.7 : Mesh bounding box: Center: (1.7, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:40:09, 933.7 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:40:09, 933.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:09, 933.7 : Mesh bounding box: Center: (1.7, 0.0, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:40:09, 933.7 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:40:09, 933.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:09, 933.7 : Mesh bounding box: Center: (1.7, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:40:09, 933.7 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:40:09, 933.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:09, 933.7 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:40:09, 933.7 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:40:09, 933.7 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:09, 933.7 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:40:09, 933.7 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:09, 933.7 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:40:09, 933.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:41:49, 1033.31 : Moving to clip clip3
BRIDGE, TRACE | 14:41:49, 1033.31 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:41:49, 1033.31 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 14:41:49, 1033.31 : Mesh bounding box: Center: (0.2, -0.2, 3.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:41:49, 1033.31 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:41:49, 1033.31 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:49, 1033.31 : Mesh bounding box: Center: (0.2, 0.0, 3.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:41:49, 1033.31 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:41:49, 1033.31 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:49, 1033.31 : Mesh bounding box: Center: (0.2, -0.4, 3.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:41:49, 1033.31 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:41:49, 1033.31 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:49, 1033.31 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:41:49, 1033.31 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:41:49, 1033.31 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:49, 1033.31 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:41:50, 1033.31 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:50, 1033.31 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:41:50, 1033.31 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:42:07, 1050.89 : Moving to clip clip4
BRIDGE, TRACE | 14:42:07, 1050.89 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:42:07, 1050.89 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 14:42:07, 1050.89 : Mesh bounding box: Center: (-1.2, -0.2, 2.8), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:42:07, 1050.89 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:42:07, 1050.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:07, 1050.89 : Mesh bounding box: Center: (-1.2, 0.0, 2.8), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:42:07, 1050.89 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:42:07, 1050.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:07, 1050.89 : Mesh bounding box: Center: (-1.2, -0.4, 2.8), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:42:07, 1050.89 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:42:07, 1050.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:08, 1050.89 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:42:08, 1050.89 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:42:08, 1050.89 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:08, 1050.89 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:42:08, 1050.89 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:08, 1050.89 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:42:08, 1050.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:42:25, 1068.08 : Moving to clip clip5
BRIDGE, TRACE | 14:42:25, 1068.08 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:42:25, 1068.08 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 14:42:25, 1068.08 : Mesh bounding box: Center: (-1.8, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:42:25, 1068.08 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:42:25, 1068.08 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:25, 1068.08 : Mesh bounding box: Center: (-1.8, 0.0, 1.3), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:42:25, 1068.08 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:42:25, 1068.08 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:25, 1068.08 : Mesh bounding box: Center: (-1.8, -0.4, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:42:25, 1068.08 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:42:25, 1068.08 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:25, 1068.08 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:42:25, 1068.08 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:42:25, 1068.08 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:25, 1068.08 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:42:25, 1068.08 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:26, 1068.08 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:42:26, 1068.08 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:42:52, 1094.88 : Moving to clip clip6
BRIDGE, TRACE | 14:42:52, 1094.88 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:42:52, 1094.88 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 14:42:52, 1094.88 : Mesh bounding box: Center: (-1.2, -0.2, -0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:42:52, 1094.88 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:42:52, 1094.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:52, 1094.88 : Mesh bounding box: Center: (-1.2, 0.0, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:42:52, 1094.88 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:42:52, 1094.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:53, 1094.88 : Mesh bounding box: Center: (-1.2, -0.4, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:42:53, 1094.88 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:42:53, 1094.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:53, 1094.88 : Mesh bounding box: Center: (0.2, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:42:53, 1094.88 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:42:53, 1094.88 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:53, 1094.88 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:42:53, 1094.88 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:42:53, 1094.88 : Creating object: brbNextModule, type: 
