LOGINMANAGER, TRACE | 14:24:17, 3.83 : Login Scene Starting....
BRIDGE, TRACE | 14:33:21, 529.47 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:21, 529.47 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:33:21, 529.47 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:22, 529.47 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:33:22, 529.47 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:33:39, 546.85 : Moving to clip clip11
BRIDGE, TRACE | 14:33:39, 546.85 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:33:39, 546.85 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:39, 546.85 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 14:33:39, 546.85 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 14:33:39, 546.85 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:39, 546.85 : Mesh bounding box: Center: (0.0, -0.3, 1.3), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:39, 546.85 : Creating object: moonSizeLabel, type: 
BRIDGE, TRACE | 14:33:39, 546.85 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:39, 546.85 : Mesh bounding box: Center: (1.2, -0.3, -0.8), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:39, 546.85 : Creating object: moonDistanceLabel, type: 
BRIDGE, TRACE | 14:33:39, 546.85 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:39, 546.85 : Mesh bounding box: Center: (0.7, -0.2, 0.0), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:39, 546.85 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:33:39, 546.85 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:40, 546.85 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:33:40, 546.85 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:40, 546.85 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:33:40, 546.85 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 14:34:00, 567.24 : Restore lights called
LABMANAGER, TRACE | 14:34:00, 567.24 : Moving to module at index 1
LIGHTINGCONTROL, TRACE | 14:34:01, 568.24 : Save lights called
LIGHTINGCONTROL, TRACE | 14:34:01, 568.24 : Setting lights to be sunlight
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Adding components: 
BRIDGE, TRACE | 14:34:01, 568.24 : Mesh bounding box: Center: (-39.0, -0.2, -0.5), Extents: (2.5, 2.5, 2.5)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 14:34:01, 568.24 : Mesh bounding box: Center: (0.0, -0.2, 1.3), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Adding components: 
BRIDGE, TRACE | 14:34:01, 568.24 : Mesh bounding box: Center: (2.0, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: Robot, type: Prefabs/robotIdle
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (-0.5, 0.0, 0.0), Scale: (0.4, 0.4, 0.4), EulerAngles: (-90.0, 0.0, 90.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Adding components: 
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:34:01, 568.24 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:34:01, 568.24 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:34:01, 568.24 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:34:02, 568.24 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:34:02, 568.24 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:34:02, 568.24 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:34:02, 568.24 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:34:02, 568.24 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:34:02, 568.24 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 14:34:02, 568.24 : Moving to clip clip0
BRIDGE, TRACE | 14:34:02, 568.24 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 14:34:02, 568.24 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:02, 568.24 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:34:02, 568.24 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:02, 568.24 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:34:02, 568.24 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:02, 568.24 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:34:02, 568.24 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:35:01, 627.25 : Moving to clip clip1
BRIDGE, TRACE | 14:35:01, 627.25 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:35:01, 627.25 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 627.25 : Mesh bounding box: Center: (2.0, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:35:01, 627.25 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:35:01, 627.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 627.25 : Mesh bounding box: Center: (2.0, 0.1, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:35:01, 627.25 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:35:01, 627.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 627.25 : Mesh bounding box: Center: (2.0, -0.4, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:35:01, 627.25 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:35:01, 627.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 627.25 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 627.25 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:35:01, 627.25 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 627.25 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:35:01, 627.25 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 627.25 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:35:01, 627.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:35:29, 655.21 : Moving to clip clip2
BRIDGE, TRACE | 14:35:29, 655.21 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:35:29, 655.21 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 14:35:29, 655.21 : Mesh bounding box: Center: (1.4, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:35:29, 655.21 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:35:29, 655.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:29, 655.21 : Mesh bounding box: Center: (1.4, 0.1, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:35:29, 655.21 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:35:29, 655.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:29, 655.21 : Mesh bounding box: Center: (1.4, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:35:29, 655.21 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:35:29, 655.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:29, 655.21 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:35:29, 655.21 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:35:29, 655.21 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:29, 655.21 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:35:29, 655.21 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:29, 655.21 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:35:29, 655.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:35:54, 679.66 : Moving to clip clip3
BRIDGE, TRACE | 14:35:54, 679.66 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:35:54, 679.66 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Mesh bounding box: Center: (-0.1, -0.2, 3.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:35:54, 679.66 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:35:54, 679.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Mesh bounding box: Center: (-0.1, 0.1, 3.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:35:54, 679.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Mesh bounding box: Center: (-0.1, -0.4, 3.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:35:54, 679.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:35:54, 679.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:35:54, 679.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:54, 679.66 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:35:54, 679.66 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:36:13, 698.52 : Moving to clip clip4
BRIDGE, TRACE | 14:36:13, 698.52 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:36:13, 698.52 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 14:36:13, 698.52 : Mesh bounding box: Center: (-1.5, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:36:13, 698.52 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:36:13, 698.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:13, 698.52 : Mesh bounding box: Center: (-1.5, 0.1, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:36:13, 698.52 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:36:13, 698.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:14, 698.52 : Mesh bounding box: Center: (-1.5, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:36:14, 698.52 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:36:14, 698.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:14, 698.52 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:36:14, 698.52 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:36:14, 698.52 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:14, 698.52 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:36:14, 698.52 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:14, 698.52 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:36:14, 698.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:36:29, 713.99 : Moving to clip clip5
BRIDGE, TRACE | 14:36:29, 713.99 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:36:29, 713.99 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 14:36:29, 713.99 : Mesh bounding box: Center: (-2.0, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:36:29, 713.99 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:36:29, 713.99 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:29, 713.99 : Mesh bounding box: Center: (-2.0, 0.1, 1.3), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:36:29, 713.99 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:36:30, 713.99 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 713.99 : Mesh bounding box: Center: (-2.0, -0.4, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:36:30, 713.99 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:36:30, 713.99 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 713.99 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 713.99 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:36:30, 713.99 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 713.99 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:36:30, 713.99 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 713.99 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:36:30, 713.99 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:36:43, 726.96 : Moving to clip clip6
BRIDGE, TRACE | 14:36:43, 726.96 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:36:43, 726.96 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 14:36:43, 726.96 : Mesh bounding box: Center: (-1.5, -0.2, -0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:36:43, 726.96 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:36:43, 726.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:43, 726.96 : Mesh bounding box: Center: (-1.5, 0.1, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:36:43, 726.96 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:36:43, 726.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:43, 726.96 : Mesh bounding box: Center: (-1.5, -0.4, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:36:43, 726.96 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:36:43, 726.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:43, 726.96 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:36:43, 726.96 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:36:43, 726.96 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:43, 726.96 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:36:43, 726.96 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:44, 726.96 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:36:44, 726.96 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:36:55, 738.82 : Moving to clip clip7
BRIDGE, TRACE | 14:36:55, 738.82 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:36:55, 738.82 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 14:36:55, 738.82 : Mesh bounding box: Center: (0.0, -0.2, -0.7), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:36:55, 738.82 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:36:55, 738.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:55, 738.82 : Mesh bounding box: Center: (0.0, 0.1, -0.7), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:36:55, 738.82 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:36:56, 738.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:56, 738.82 : Mesh bounding box: Center: (0.0, -0.4, -0.7), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:36:56, 738.82 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:36:56, 738.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:56, 738.82 : Mesh bounding box: Center: (-0.1, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:36:56, 738.82 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:36:56, 738.82 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:56, 738.82 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:36:56, 738.82 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:56, 738.82 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:36:56, 738.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:37:11, 754.34 : Moving to clip clip8
BRIDGE, TRACE | 14:37:11, 754.34 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:37:11, 754.34 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 14:37:11, 754.34 : Mesh bounding box: Center: (1.4, -0.2, -0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:37:11, 754.34 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:37:11, 754.34 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
