LOGINMANAGER, TRACE | 13:14:18, 3.81 : Login Scene Starting....
BRIDGE, TRACE | 13:27:48, 791.57 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:27:48, 791.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:27:48, 791.57 : Mesh bounding box: Center: (1.0, 0.1, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:27:48, 791.57 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:27:48, 791.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:27:48, 791.57 : Mesh bounding box: Center: (1.0, -0.4, 2.4), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:27:48, 791.57 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:27:48, 791.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:27:48, 791.57 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:27:48, 791.57 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:27:48, 791.57 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:27:48, 791.57 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:27:48, 791.57 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:27:48, 791.57 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:27:48, 791.57 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:27:59, 803.44 : Moving to clip clip2
BRIDGE, TRACE | 13:27:59, 803.44 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:27:59, 803.44 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 13:27:59, 803.44 : Mesh bounding box: Center: (-0.1, -0.2, 3.4), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:28:00, 803.44 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:28:00, 803.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:00, 803.44 : Mesh bounding box: Center: (-0.1, 0.1, 3.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:28:00, 803.44 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:28:00, 803.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:00, 803.44 : Mesh bounding box: Center: (-0.1, -0.4, 3.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:28:00, 803.44 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:28:00, 803.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:00, 803.44 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:28:00, 803.44 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:28:00, 803.44 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:00, 803.44 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:28:00, 803.44 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:00, 803.44 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:28:00, 803.44 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:28:16, 819.88 : Moving to clip clip3
BRIDGE, TRACE | 13:28:16, 819.88 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:28:16, 819.88 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 13:28:16, 819.88 : Mesh bounding box: Center: (-1.6, -0.2, 3.3), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:28:17, 819.88 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:28:17, 819.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:17, 819.88 : Mesh bounding box: Center: (-1.6, 0.1, 3.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:28:17, 819.88 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:28:17, 819.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:17, 819.88 : Mesh bounding box: Center: (-1.6, -0.4, 3.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:28:17, 819.88 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:28:17, 819.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:17, 819.88 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 13:28:17, 819.88 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:28:17, 819.88 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:17, 819.88 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:28:17, 819.88 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:17, 819.88 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:28:17, 819.88 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:28:31, 834 : Moving to clip clip4
BRIDGE, TRACE | 13:28:31, 834 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:28:31, 834 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 13:28:31, 834 : Mesh bounding box: Center: (-2.6, -0.2, 2.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:28:31, 834 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:28:31, 834 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:31, 834 : Mesh bounding box: Center: (-2.6, 0.1, 2.1), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:28:31, 834 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:28:31, 834 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:31, 834 : Mesh bounding box: Center: (-2.6, -0.4, 2.1), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:28:32, 834 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:28:32, 834 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:32, 834 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 13:28:32, 834 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:28:32, 834 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:32, 834 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:28:32, 834 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:32, 834 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:28:32, 834 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:28:45, 847.5 : Moving to clip clip5
BRIDGE, TRACE | 13:28:45, 847.5 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:28:45, 847.5 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 13:28:45, 847.5 : Mesh bounding box: Center: (-2.5, -0.2, 0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:28:45, 847.5 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:28:45, 847.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:45, 847.5 : Mesh bounding box: Center: (-2.5, 0.1, 0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:28:45, 847.5 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:28:46, 847.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:46, 847.5 : Mesh bounding box: Center: (-2.5, -0.4, 0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:28:46, 847.5 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:28:46, 847.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:46, 847.5 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 13:28:46, 847.5 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:28:46, 847.5 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:46, 847.5 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:28:46, 847.5 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:28:46, 847.5 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:28:46, 847.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:29:06, 867.62 : Moving to clip clip6
BRIDGE, TRACE | 13:29:06, 867.62 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:29:06, 867.62 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 13:29:06, 867.62 : Mesh bounding box: Center: (-1.4, -0.2, -0.4), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:29:06, 867.62 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:29:06, 867.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:06, 867.62 : Mesh bounding box: Center: (-1.4, 0.1, -0.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:29:06, 867.62 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:29:06, 867.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:06, 867.62 : Mesh bounding box: Center: (-1.4, -0.4, -0.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:29:06, 867.62 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:29:06, 867.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:06, 867.62 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:29:06, 867.62 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:29:07, 867.62 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:07, 867.62 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:29:07, 867.62 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:07, 867.62 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:29:07, 867.62 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:29:13, 873.94 : Moving to clip clip7
BRIDGE, TRACE | 13:29:13, 873.94 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:29:13, 873.94 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 13:29:13, 873.94 : Mesh bounding box: Center: (0.1, -0.2, -0.3), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:29:13, 873.94 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:29:13, 873.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:13, 873.94 : Mesh bounding box: Center: (0.1, 0.1, -0.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:29:13, 873.94 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:29:13, 873.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:13, 873.94 : Mesh bounding box: Center: (0.1, -0.4, -0.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:29:13, 873.94 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:29:13, 873.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:13, 873.94 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 13:29:13, 873.94 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:29:13, 873.94 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:13, 873.94 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:29:13, 873.94 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:14, 873.94 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:29:14, 873.94 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:29:24, 884.22 : Moving to clip clip8
BRIDGE, TRACE | 13:29:24, 884.22 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:29:24, 884.22 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 13:29:24, 884.22 : Mesh bounding box: Center: (1.1, -0.2, 0.8), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:29:24, 884.22 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:29:24, 884.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:24, 884.22 : Mesh bounding box: Center: (1.1, 0.1, 0.8), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:29:24, 884.22 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:29:24, 884.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:24, 884.22 : Mesh bounding box: Center: (1.1, -0.4, 0.8), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:29:24, 884.22 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:29:24, 884.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:24, 884.22 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 13:29:24, 884.22 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:29:24, 884.22 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:24, 884.22 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:29:24, 884.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:24, 884.22 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:29:24, 884.22 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:29:56, 915.58 : Moving to clip clip7
BRIDGE, TRACE | 13:29:56, 915.58 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:29:56, 915.58 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 13:29:56, 915.58 : Mesh bounding box: Center: (0.1, -0.2, -0.3), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:29:56, 915.58 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:29:56, 915.58 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:56, 915.58 : Mesh bounding box: Center: (0.1, 0.1, -0.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:29:56, 915.58 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:29:56, 915.58 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:56, 915.58 : Mesh bounding box: Center: (0.1, -0.4, -0.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:29:56, 915.58 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:29:56, 915.58 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:56, 915.58 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 13:29:56, 915.58 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:29:56, 915.58 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:56, 915.58 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:29:56, 915.58 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:29:56, 915.58 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:29:56, 915.58 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:32:14, 1052.92 : Moving to clip clip6
BRIDGE, TRACE | 13:32:14, 1052.92 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:32:14, 1052.92 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 13:32:14, 1052.92 : Mesh bounding box: Center: (-1.4, -0.2, -0.4), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:32:14, 1052.92 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:32:14, 1052.92 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:14, 1052.92 : Mesh bounding box: Center: (-1.4, 0.1, -0.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:32:14, 1052.92 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:32:14, 1052.92 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:14, 1052.92 : Mesh bounding box: Center: (-1.4, -0.4, -0.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 13:32:14, 1052.92 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:32:14, 1052.92 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:14, 1052.92 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 13:32:14, 1052.92 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:32:14, 1052.92 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:14, 1052.92 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:32:14, 1052.92 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:14, 1052.92 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:32:14, 1052.92 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:32:14, 1053.28 : Moving to clip clip5
BRIDGE, TRACE | 13:32:15, 1053.28 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:32:15, 1053.28 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 13:32:15, 1053.28 : Mesh bounding box: Center: (-2.5, -0.2, 0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:32:15, 1053.28 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:32:15, 1053.28 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:15, 1053.28 : Mesh bounding box: Center: (-2.5, 0.1, 0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:32:15, 1053.28 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:32:15, 1053.28 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:15, 1053.28 : Mesh bounding box: Center: (-2.5, -0.4, 0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 13:32:15, 1053.28 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:32:15, 1053.28 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:15, 1053.28 : Mesh bounding box: Center: (-1.2, 0.4, 2.4), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 13:32:15, 1053.28 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 13:32:15, 1053.28 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:15, 1053.28 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 13:32:15, 1053.28 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:15, 1053.28 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 13:32:15, 1053.28 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 13:32:19, 1056.78 : Moving to clip clip4
BRIDGE, TRACE | 13:32:19, 1056.78 : Creating object: Moon, type: 
BRIDGE, TRACE | 13:32:19, 1056.78 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1056.78 : Mesh bounding box: Center: (-2.6, -0.2, 2.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 13:32:19, 1056.78 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 13:32:19, 1056.78 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1056.78 : Mesh bounding box: Center: (-2.6, 0.1, 2.1), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:32:19, 1056.78 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 13:32:19, 1056.78 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 13:32:19, 1056.78 : Mesh bounding box: Center: (-2.6, -0.4, 2.1), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 13:32:19, 1056.78 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 13:32:19, 1056.78 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
