LOGINMANAGER, TRACE | 10:46:02, 3.83 : Login Scene Starting....
BRIDGE, TRACE | 10:59:44, 802.66 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:59:44, 802.66 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 11:00:08, 827.14 : Restore lights called
LABMANAGER, TRACE | 11:00:08, 827.14 : Moving to module at index 2
LIGHTINGCONTROL, TRACE | 11:00:09, 828.15 : Save lights called
LIGHTINGCONTROL, TRACE | 11:00:09, 828.15 : Setting lights to be sunlight
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:09, 828.15 : Adding components: 
BRIDGE, TRACE | 11:00:09, 828.15 : Mesh bounding box: Center: (-39.0, -0.2, 1.7), Extents: (2.6, 2.5, 2.6)
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:09, 828.15 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 11:00:09, 828.15 : Mesh bounding box: Center: (0.0, -0.2, 1.4), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:09, 828.15 : Adding components: 
BRIDGE, TRACE | 11:00:09, 828.15 : Mesh bounding box: Center: (2.0, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:09, 828.15 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:00:09, 828.15 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:09, 828.15 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (-0.8, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 11:00:10, 828.15 : Moving to clip clip0
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:00:10, 828.15 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:00:10, 828.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:01:03, 881.15 : Moving to clip clip1
BRIDGE, TRACE | 11:01:03, 881.15 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:01:03, 881.15 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:03, 881.15 : Mesh bounding box: Center: (2.0, -0.2, 1.3), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:01:03, 881.15 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:01:03, 881.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:03, 881.15 : Mesh bounding box: Center: (2.0, 0.0, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:01:03, 881.15 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:01:03, 881.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:03, 881.15 : Mesh bounding box: Center: (2.0, -0.4, 1.3), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:01:03, 881.15 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:01:03, 881.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:03, 881.15 : Mesh bounding box: Center: (0.0, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:01:03, 881.15 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:01:03, 881.15 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:03, 881.15 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:01:03, 881.15 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:03, 881.15 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:01:03, 881.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:01:18, 896.9 : Moving to clip clip2
BRIDGE, TRACE | 11:01:19, 896.9 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:01:19, 896.9 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:01:19, 896.9 : Mesh bounding box: Center: (1.5, -0.2, 2.7), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:01:19, 896.9 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:01:19, 896.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:19, 896.9 : Mesh bounding box: Center: (1.5, 0.0, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:01:19, 896.9 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:01:19, 896.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:19, 896.9 : Mesh bounding box: Center: (1.5, -0.4, 2.7), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:01:19, 896.9 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:01:19, 896.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:19, 896.9 : Mesh bounding box: Center: (0.0, 0.4, 2.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:01:19, 896.9 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:01:19, 896.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:19, 896.9 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:01:19, 896.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:19, 896.9 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:01:19, 896.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:01:25, 902.5 : Moving to clip clip3
BRIDGE, TRACE | 11:01:25, 902.5 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:01:25, 902.5 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Mesh bounding box: Center: (0.1, -0.2, 3.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:01:25, 902.5 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:01:25, 902.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Mesh bounding box: Center: (0.1, 0.0, 3.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:01:25, 902.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Mesh bounding box: Center: (0.1, -0.4, 3.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:01:25, 902.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Mesh bounding box: Center: (0.0, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:01:25, 902.5 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:01:25, 902.5 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:25, 902.5 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:01:26, 902.5 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:01:30, 907.23 : Moving to clip clip4
BRIDGE, TRACE | 11:01:30, 907.23 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:01:30, 907.23 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 11:01:30, 907.23 : Mesh bounding box: Center: (-1.4, -0.2, 2.9), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:01:30, 907.23 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:01:30, 907.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:30, 907.23 : Mesh bounding box: Center: (-1.4, 0.0, 2.9), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:01:30, 907.23 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:01:30, 907.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:30, 907.23 : Mesh bounding box: Center: (-1.4, -0.4, 2.9), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:01:30, 907.23 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:01:31, 907.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:31, 907.23 : Mesh bounding box: Center: (0.0, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:01:31, 907.23 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:01:31, 907.23 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:31, 907.23 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:01:31, 907.23 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:31, 907.23 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:01:31, 907.23 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:01:34, 910.18 : Moving to clip clip5
BRIDGE, TRACE | 11:01:34, 910.18 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:01:34, 910.18 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 11:01:34, 910.18 : Mesh bounding box: Center: (-2.0, -0.2, 1.5), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:01:34, 910.18 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:01:34, 910.18 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:34, 910.18 : Mesh bounding box: Center: (-2.0, 0.0, 1.5), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 11:01:34, 910.18 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:01:34, 910.18 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:34, 910.18 : Mesh bounding box: Center: (-2.0, -0.4, 1.5), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:01:34, 910.18 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:01:34, 910.18 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:34, 910.18 : Mesh bounding box: Center: (0.0, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:01:34, 910.18 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:01:34, 910.18 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:34, 910.18 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:01:34, 910.18 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:34, 910.18 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:01:34, 910.18 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:01:55, 931.42 : Moving to clip clip6
BRIDGE, TRACE | 11:01:55, 931.42 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:01:55, 931.42 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 11:01:56, 931.42 : Mesh bounding box: Center: (-1.5, -0.2, 0.0), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:01:56, 931.42 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:01:56, 931.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:56, 931.42 : Mesh bounding box: Center: (-1.5, 0.0, 0.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:01:56, 931.42 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:01:56, 931.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:56, 931.42 : Mesh bounding box: Center: (-1.5, -0.4, 0.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:01:56, 931.42 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:01:56, 931.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:56, 931.42 : Mesh bounding box: Center: (0.0, 0.4, 2.4), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:01:56, 931.42 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:01:56, 931.42 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:56, 931.42 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:01:56, 931.42 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:01:56, 931.42 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:01:56, 931.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:02:24, 959.1 : Moving to clip clip7
BRIDGE, TRACE | 11:02:24, 959.1 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:02:24, 959.1 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 11:02:24, 959.1 : Mesh bounding box: Center: (-0.1, -0.2, -0.6), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:02:24, 959.1 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:02:24, 959.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:24, 959.1 : Mesh bounding box: Center: (-0.1, 0.0, -0.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:24, 959.1 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:02:24, 959.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:24, 959.1 : Mesh bounding box: Center: (-0.1, -0.4, -0.6), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:02:24, 959.1 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:02:24, 959.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:24, 959.1 : Mesh bounding box: Center: (0.0, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:24, 959.1 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:02:24, 959.1 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:24, 959.1 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:02:24, 959.1 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:25, 959.1 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:02:25, 959.1 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:02:43, 977.52 : Moving to clip clip8
BRIDGE, TRACE | 11:02:43, 977.52 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:02:43, 977.52 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 11:02:43, 977.52 : Mesh bounding box: Center: (1.3, -0.2, -0.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:02:43, 977.52 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:02:43, 977.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 977.52 : Mesh bounding box: Center: (1.3, 0.0, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:02:43, 977.52 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:02:43, 977.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 977.52 : Mesh bounding box: Center: (1.3, -0.4, -0.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:02:43, 977.52 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:02:43, 977.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 977.52 : Mesh bounding box: Center: (0.0, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:02:43, 977.52 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:02:43, 977.52 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:44, 977.52 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:02:44, 977.52 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:02:44, 977.52 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:02:44, 977.52 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:03:06, 1000.61 : Moving to clip clip7
BRIDGE, TRACE | 11:03:07, 1000.61 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:03:07, 1000.61 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 11:03:07, 1000.61 : Mesh bounding box: Center: (-0.1, -0.2, -0.6), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 11:03:07, 1000.61 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:03:07, 1000.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:07, 1000.61 : Mesh bounding box: Center: (-0.1, 0.0, -0.6), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:03:07, 1000.61 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:03:07, 1000.61 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:03:07, 1000.61 : Mesh bounding box: Center: (-0.1, -0.4, -0.6), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:03:07, 1000.61 : Creating object: taskLabel, type: 
