LOGINMANAGER, TRACE | 10:50:37, 3.81 : Login Scene Starting....
BRIDGE, TRACE | 11:10:01, 1145.32 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:10:01, 1145.32 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:01, 1145.32 : Mesh bounding box: Center: (-1.5, 0.1, 2.1), Extents: (0.1, 0.0, 0.2)
BRIDGE, TRACE | 11:10:01, 1145.32 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:10:01, 1145.32 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:01, 1145.32 : Mesh bounding box: Center: (-1.5, -0.4, 2.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:10:01, 1145.32 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:10:01, 1145.32 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:01, 1145.32 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:10:01, 1145.32 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:10:01, 1145.32 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:01, 1145.32 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:10:01, 1145.32 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:01, 1145.32 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:10:02, 1145.32 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:10:28, 1172.16 : Moving to clip clip6
BRIDGE, TRACE | 11:10:28, 1172.16 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:10:28, 1172.16 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 11:10:28, 1172.16 : Mesh bounding box: Center: (-1.4, -0.2, 0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:10:28, 1172.16 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:10:28, 1172.16 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:28, 1172.16 : Mesh bounding box: Center: (-1.4, 0.1, 0.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:10:28, 1172.16 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:10:28, 1172.16 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:29, 1172.16 : Mesh bounding box: Center: (-1.4, -0.4, 0.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:10:29, 1172.16 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:10:29, 1172.16 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:29, 1172.16 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:10:29, 1172.16 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:10:29, 1172.16 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:29, 1172.16 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:10:29, 1172.16 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:29, 1172.16 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:10:29, 1172.16 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:10:48, 1191.91 : Moving to clip clip7
BRIDGE, TRACE | 11:10:48, 1191.91 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:10:49, 1191.91 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 11:10:49, 1191.91 : Mesh bounding box: Center: (-0.3, -0.2, -0.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:10:49, 1191.91 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:10:49, 1191.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:49, 1191.91 : Mesh bounding box: Center: (-0.3, 0.1, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:10:49, 1191.91 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:10:49, 1191.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:49, 1191.91 : Mesh bounding box: Center: (-0.3, -0.4, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:10:49, 1191.91 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:10:49, 1191.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:49, 1191.91 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:10:49, 1191.91 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:10:49, 1191.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:49, 1191.91 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:10:49, 1191.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:10:49, 1191.91 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:10:49, 1191.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:11:02, 1205.21 : Moving to clip clip8
BRIDGE, TRACE | 11:11:02, 1205.21 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:11:02, 1205.21 : Position: (1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -315.0, 0.0)
BRIDGE, TRACE | 11:11:02, 1205.21 : Mesh bounding box: Center: (1.2, -0.2, -0.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:11:02, 1205.21 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:11:03, 1205.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:11:03, 1205.21 : Mesh bounding box: Center: (1.2, 0.1, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:11:03, 1205.21 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:11:03, 1205.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:11:03, 1205.21 : Mesh bounding box: Center: (1.2, -0.4, -0.5), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:11:03, 1205.21 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:11:03, 1205.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:11:03, 1205.21 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:11:03, 1205.21 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:11:03, 1205.21 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:11:03, 1205.21 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:11:03, 1205.21 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:11:03, 1205.21 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:11:03, 1205.21 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:13:34, 1356.74 : Moving to clip clip7
BRIDGE, TRACE | 11:13:34, 1356.74 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:13:35, 1356.74 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 11:13:35, 1356.74 : Mesh bounding box: Center: (-0.3, -0.2, -0.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:13:35, 1356.74 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:13:35, 1356.74 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:13:35, 1356.74 : Mesh bounding box: Center: (-0.3, 0.1, -0.5), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:13:35, 1356.74 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:13:35, 1356.74 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:13:35, 1356.74 : Mesh bounding box: Center: (-0.3, -0.4, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:13:35, 1356.74 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:13:35, 1356.74 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:13:35, 1356.74 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:13:35, 1356.74 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:13:35, 1356.74 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:13:35, 1356.74 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:13:35, 1356.74 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:13:35, 1356.74 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:13:35, 1356.74 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:13:59, 1380.7 : Moving to clip clip6
BRIDGE, TRACE | 11:13:59, 1380.7 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:13:59, 1380.7 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 11:13:59, 1380.7 : Mesh bounding box: Center: (-1.4, -0.2, 0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:13:59, 1380.7 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:13:59, 1380.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:13:59, 1380.7 : Mesh bounding box: Center: (-1.4, 0.1, 0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:13:59, 1380.7 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:13:59, 1380.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:13:59, 1380.7 : Mesh bounding box: Center: (-1.4, -0.4, 0.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:13:59, 1380.7 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:14:00, 1380.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:00, 1380.7 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:14:00, 1380.7 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:14:00, 1380.7 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:00, 1380.7 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:14:00, 1380.7 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:00, 1380.7 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:14:00, 1380.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:14:10, 1391.45 : Moving to clip clip7
BRIDGE, TRACE | 11:14:10, 1391.45 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:14:10, 1391.45 : Position: (0.0, 0.0, -0.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -270.0, 0.0)
BRIDGE, TRACE | 11:14:10, 1391.45 : Mesh bounding box: Center: (-0.3, -0.2, -0.5), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:14:11, 1391.45 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:14:11, 1391.45 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:11, 1391.45 : Mesh bounding box: Center: (-0.3, 0.1, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:14:11, 1391.45 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:14:11, 1391.45 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:11, 1391.45 : Mesh bounding box: Center: (-0.3, -0.4, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:14:11, 1391.45 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:14:11, 1391.45 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:11, 1391.45 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:14:11, 1391.45 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:14:11, 1391.45 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:11, 1391.45 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:14:11, 1391.45 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:11, 1391.45 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:14:11, 1391.45 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:14:17, 1397.19 : Moving to clip clip6
BRIDGE, TRACE | 11:14:17, 1397.19 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:14:17, 1397.19 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
BRIDGE, TRACE | 11:14:17, 1397.19 : Mesh bounding box: Center: (-1.4, -0.2, 0.6), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:14:17, 1397.19 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:14:17, 1397.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:17, 1397.19 : Mesh bounding box: Center: (-1.4, 0.1, 0.6), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:14:17, 1397.19 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:14:17, 1397.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:17, 1397.19 : Mesh bounding box: Center: (-1.4, -0.4, 0.6), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 11:14:17, 1397.19 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:14:17, 1397.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:17, 1397.19 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:14:17, 1397.19 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:14:17, 1397.19 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:17, 1397.19 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:14:17, 1397.19 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:17, 1397.19 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:14:18, 1397.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:14:19, 1398.9 : Moving to clip clip5
BRIDGE, TRACE | 11:14:19, 1398.9 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:14:19, 1398.9 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 11:14:19, 1398.9 : Mesh bounding box: Center: (-1.5, -0.2, 2.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:14:19, 1398.9 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:14:19, 1398.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:19, 1398.9 : Mesh bounding box: Center: (-1.5, 0.1, 2.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:14:19, 1398.9 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:14:19, 1398.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:19, 1398.9 : Mesh bounding box: Center: (-1.5, -0.4, 2.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:14:19, 1398.9 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:14:20, 1398.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:20, 1398.9 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:14:20, 1398.9 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:14:20, 1398.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:20, 1398.9 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:14:20, 1398.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:20, 1398.9 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:14:20, 1398.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:14:32, 1411.29 : Moving to clip clip4
BRIDGE, TRACE | 11:14:32, 1411.29 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:14:32, 1411.29 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 11:14:32, 1411.29 : Mesh bounding box: Center: (-0.4, -0.2, 3.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:14:32, 1411.29 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:14:32, 1411.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:32, 1411.29 : Mesh bounding box: Center: (-0.4, 0.1, 3.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:14:32, 1411.29 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:14:32, 1411.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:32, 1411.29 : Mesh bounding box: Center: (-0.4, -0.4, 3.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:14:32, 1411.29 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:14:33, 1411.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:33, 1411.29 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:14:33, 1411.29 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:14:33, 1411.29 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:33, 1411.29 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:14:33, 1411.29 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:33, 1411.29 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:14:33, 1411.29 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:14:46, 1424.79 : Moving to clip clip3
BRIDGE, TRACE | 11:14:46, 1424.79 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:14:46, 1424.79 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 11:14:46, 1424.79 : Mesh bounding box: Center: (1.1, -0.2, 3.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:14:46, 1424.79 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:14:46, 1424.79 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:46, 1424.79 : Mesh bounding box: Center: (1.1, 0.1, 3.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:14:46, 1424.79 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:14:46, 1424.79 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:47, 1424.79 : Mesh bounding box: Center: (1.1, -0.4, 3.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:14:47, 1424.79 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:14:47, 1424.79 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:47, 1424.79 : Mesh bounding box: Center: (0.8, 0.4, 2.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 11:14:47, 1424.79 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:14:47, 1424.79 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:47, 1424.79 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:14:47, 1424.79 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:14:47, 1424.79 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:14:47, 1424.79 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:15:00, 1438.05 : Moving to clip clip2
BRIDGE, TRACE | 11:15:00, 1438.05 : Creating object: Moon, type: 
BRIDGE, TRACE | 11:15:00, 1438.05 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 11:15:00, 1438.05 : Mesh bounding box: Center: (2.2, -0.2, 2.2), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 11:15:00, 1438.05 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 11:15:00, 1438.05 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:15:00, 1438.05 : Mesh bounding box: Center: (2.2, 0.1, 2.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 11:15:00, 1438.05 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 11:15:00, 1438.05 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
