LOGINMANAGER, TRACE | 14:19:14, 3.86 : Login Scene Starting....
BRIDGE, TRACE | 14:34:41, 913.81 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:41, 913.81 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:34:41, 913.81 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:34:41, 913.81 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:34:42, 913.81 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:35:01, 933.15 : Moving to clip clip11
BRIDGE, TRACE | 14:35:01, 933.15 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:35:01, 933.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Mesh bounding box: Center: (-0.1, 0.4, 2.5), Extents: (0.0, 0.0, 0.3)
BRIDGE, TRACE | 14:35:01, 933.15 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 14:35:01, 933.15 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Mesh bounding box: Center: (-0.4, -0.6, 2.3), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Creating object: moonSizeLabel, type: 
BRIDGE, TRACE | 14:35:01, 933.15 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Mesh bounding box: Center: (-2.7, -0.5, 2.6), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Creating object: moonDistanceLabel, type: 
BRIDGE, TRACE | 14:35:01, 933.15 : Position: (0.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Mesh bounding box: Center: (-1.8, -0.5, 2.5), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:35:01, 933.15 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:35:01, 933.15 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:01, 933.15 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:35:02, 933.15 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
LIGHTINGCONTROL, TRACE | 14:35:29, 961.01 : Restore lights called
LABMANAGER, TRACE | 14:35:29, 961.01 : Moving to module at index 1
LIGHTINGCONTROL, TRACE | 14:35:30, 962.01 : Save lights called
LIGHTINGCONTROL, TRACE | 14:35:30, 962.01 : Setting lights to be sunlight
BRIDGE, TRACE | 14:35:30, 962.01 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 14:35:30, 962.01 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:30, 962.01 : Adding components: 
BRIDGE, TRACE | 14:35:30, 962.01 : Mesh bounding box: Center: (-0.7, -0.2, 41.6), Extents: (2.6, 2.5, 2.6)
BRIDGE, TRACE | 14:35:30, 962.01 : Creating object: Earth, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:35:30, 962.01 : Position: (0.0, 0.0, 1.5), Scale: (0.5, 0.5, 0.5), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:30, 962.01 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 14:35:30, 962.01 : Mesh bounding box: Center: (-1.1, -0.2, 2.5), Extents: (0.3, 0.3, 0.3)
BRIDGE, TRACE | 14:35:30, 962.01 : Creating object: Moon, type: Prefabs/clickableSphere
BRIDGE, TRACE | 14:35:30, 962.01 : Position: (2.0, 0.0, 1.5), Scale: (0.3, 0.3, 0.3), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:30, 962.01 : Adding components: 
BRIDGE, TRACE | 14:35:30, 962.01 : Mesh bounding box: Center: (-1.2, -0.2, 0.5), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: Robot, type: Prefabs/robotIdle
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (-0.5, 0.0, 0.0), Scale: (0.4, 0.4, 0.4), EulerAngles: (-90.0, 0.0, 90.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Adding components: 
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: moonLabelTop, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 1.0, 0.0), Scale: (2.0, 2.0, 2.0), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: moonLabelBottom, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, -0.8, 0.0), Scale: (1.5, 1.5, 1.5), EulerAngles: (0.0, 90.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (-0.5, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 14:35:31, 962.01 : Moving to clip clip0
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:35:31, 962.01 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:35:31, 962.01 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:36:30, 1021.02 : Moving to clip clip1
BRIDGE, TRACE | 14:36:30, 1021.02 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:36:30, 1021.02 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 1021.02 : Mesh bounding box: Center: (-1.2, -0.2, 0.5), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:36:30, 1021.02 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:36:30, 1021.02 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 1021.02 : Mesh bounding box: Center: (-1.2, 0.0, 0.5), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 1021.02 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:36:30, 1021.02 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 1021.02 : Mesh bounding box: Center: (-1.2, -0.4, 0.5), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 1021.02 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:36:30, 1021.02 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 1021.02 : Mesh bounding box: Center: (-0.1, 0.4, 2.5), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:36:30, 1021.02 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:36:30, 1021.02 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 1021.02 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:36:30, 1021.02 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:36:30, 1021.02 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:36:30, 1021.02 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:37:00, 1051.56 : Moving to clip clip2
BRIDGE, TRACE | 14:37:01, 1051.56 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:37:01, 1051.56 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 14:37:01, 1051.56 : Mesh bounding box: Center: (0.3, -0.2, 1.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:37:01, 1051.56 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:37:01, 1051.56 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:01, 1051.56 : Mesh bounding box: Center: (0.3, 0.0, 1.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:37:01, 1051.56 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:37:01, 1051.56 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:01, 1051.56 : Mesh bounding box: Center: (0.3, -0.4, 1.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:37:01, 1051.56 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:37:01, 1051.56 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:01, 1051.56 : Mesh bounding box: Center: (-0.1, 0.4, 2.5), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:37:01, 1051.56 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:37:01, 1051.56 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:01, 1051.56 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:37:01, 1051.56 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:01, 1051.56 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:37:01, 1051.56 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:37:25, 1075.85 : Moving to clip clip1
BRIDGE, TRACE | 14:37:25, 1075.85 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:37:25, 1075.85 : Position: (2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:25, 1075.85 : Mesh bounding box: Center: (-1.2, -0.2, 0.5), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:37:26, 1075.85 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:37:26, 1075.85 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:26, 1075.85 : Mesh bounding box: Center: (-1.2, 0.0, 0.5), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:37:26, 1075.85 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:37:26, 1075.85 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:26, 1075.85 : Mesh bounding box: Center: (-1.2, -0.4, 0.5), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:37:26, 1075.85 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:37:26, 1075.85 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:26, 1075.85 : Mesh bounding box: Center: (-0.1, 0.4, 2.5), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:37:26, 1075.85 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:37:26, 1075.85 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:26, 1075.85 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:37:26, 1075.85 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:26, 1075.85 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:37:26, 1075.85 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:37:41, 1091.43 : Moving to clip clip2
BRIDGE, TRACE | 14:37:42, 1091.43 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:37:42, 1091.43 : Position: (1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -45.0, 0.0)
BRIDGE, TRACE | 14:37:42, 1091.43 : Mesh bounding box: Center: (0.3, -0.2, 1.1), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:37:42, 1091.43 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:37:42, 1091.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:42, 1091.43 : Mesh bounding box: Center: (0.3, 0.0, 1.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:37:42, 1091.43 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:37:42, 1091.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:42, 1091.43 : Mesh bounding box: Center: (0.3, -0.4, 1.1), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:37:42, 1091.43 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:37:42, 1091.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:42, 1091.43 : Mesh bounding box: Center: (-0.1, 0.4, 2.5), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:37:42, 1091.43 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:37:42, 1091.43 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:42, 1091.43 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:37:42, 1091.43 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:37:42, 1091.43 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:37:42, 1091.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:38:19, 1128.32 : Moving to clip clip3
BRIDGE, TRACE | 14:38:19, 1128.32 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:38:19, 1128.32 : Position: (0.0, 0.0, 3.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 14:38:19, 1128.32 : Mesh bounding box: Center: (0.9, -0.2, 2.4), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:38:19, 1128.32 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:38:19, 1128.32 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:19, 1128.32 : Mesh bounding box: Center: (0.9, 0.0, 2.4), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:38:19, 1128.32 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:38:19, 1128.32 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:19, 1128.32 : Mesh bounding box: Center: (0.9, -0.4, 2.4), Extents: (0.0, 0.0, 0.1)
BRIDGE, TRACE | 14:38:19, 1128.32 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:38:19, 1128.32 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:19, 1128.32 : Mesh bounding box: Center: (-0.1, 0.4, 2.5), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:38:20, 1128.32 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:38:20, 1128.32 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:20, 1128.32 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:38:20, 1128.32 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:38:20, 1128.32 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:38:20, 1128.32 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:40:48, 1248.11 : Moving to clip clip4
BRIDGE, TRACE | 14:40:48, 1248.11 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:40:48, 1248.11 : Position: (-1.4, 0.0, 2.9), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -135.0, 0.0)
BRIDGE, TRACE | 14:40:48, 1248.11 : Mesh bounding box: Center: (0.4, -0.2, 3.9), Extents: (0.2, 0.1, 0.2)
BRIDGE, TRACE | 14:40:48, 1248.11 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:40:48, 1248.11 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:48, 1248.11 : Mesh bounding box: Center: (0.4, 0.0, 3.9), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:40:48, 1248.11 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:40:48, 1248.11 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:48, 1248.11 : Mesh bounding box: Center: (0.4, -0.4, 3.9), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:40:48, 1248.11 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:40:49, 1248.11 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:49, 1248.11 : Mesh bounding box: Center: (-0.1, 0.4, 2.5), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:40:49, 1248.11 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:40:49, 1248.11 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:49, 1248.11 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:40:49, 1248.11 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:40:49, 1248.11 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:40:49, 1248.11 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:41:37, 1296.22 : Moving to clip clip5
BRIDGE, TRACE | 14:41:37, 1296.22 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:41:37, 1296.22 : Position: (-2.0, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -180.0, 0.0)
BRIDGE, TRACE | 14:41:37, 1296.22 : Mesh bounding box: Center: (-1.0, -0.2, 4.5), Extents: (0.1, 0.1, 0.1)
BRIDGE, TRACE | 14:41:37, 1296.22 : Creating object: moonLabelTop, type: 
BRIDGE, TRACE | 14:41:37, 1296.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:37, 1296.22 : Mesh bounding box: Center: (-1.0, 0.0, 4.5), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:41:37, 1296.22 : Creating object: moonLabelBottom, type: 
BRIDGE, TRACE | 14:41:37, 1296.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:37, 1296.22 : Mesh bounding box: Center: (-1.0, -0.4, 4.5), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 14:41:37, 1296.22 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:41:37, 1296.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:37, 1296.22 : Mesh bounding box: Center: (-0.1, 0.4, 2.5), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 14:41:37, 1296.22 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:41:37, 1296.22 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:37, 1296.22 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:41:37, 1296.22 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:41:37, 1296.22 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:41:38, 1296.22 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:42:03, 1322.11 : Moving to clip clip6
BRIDGE, TRACE | 14:42:03, 1322.11 : Creating object: Moon, type: 
BRIDGE, TRACE | 14:42:03, 1322.11 : Position: (-1.4, 0.0, 0.1), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, -225.0, 0.0)
